;Date;Open;High;Low;Close;Adj Close;Volume;Retornos
85;2023-03-28;1.0807071924209597;1.08489990234375;1.0804035663604736;1.0807071924209597;1.0807071924209597;0;0.27
86;2023-03-29;1.0839520692825315;1.0871999263763428;1.0821340084075928;1.0839520692825315;1.0839520692825315;0;0.3
87;2023-03-30;1.0843634605407717;1.0923947095870972;1.0826963186264038;1.0843634605407717;1.0843634605407717;0;0.04
88;2023-03-31;1.0904649496078491;1.0925856828689575;1.086059331893921;1.0904649496078491;1.0904649496078491;0;0.56
89;2023-04-03;1.080333590507507;1.0915720462799072;1.078934907913208;1.080333590507507;1.080333590507507;0;-0.93
90;2023-04-04;1.091226577758789;1.0971648693084717;1.088387966156006;1.091226577758789;1.091226577758789;0;1.01
91;2023-04-05;1.0960105657577517;1.0969241857528689;1.0905362367630005;1.0960105657577517;1.0960105657577517;0;0.44
92;2023-04-06;1.090334177017212;1.0930156707763672;1.0885539054870603;1.090334177017212;1.090334177017212;0;-0.52
93;2023-04-07;1.0920130014419556;1.0925379991531372;1.0881037712097168;1.0920130014419556;1.0920130014419556;0;0.15
94;2023-04-10;1.0913575887680054;1.0918222665786743;1.0832475423812866;1.0913575887680054;1.0913575887680054;0;-0.06
95;2023-04-11;1.086932897567749;1.0926692485809326;1.086802959442139;1.086932897567749;1.086932897567749;0;-0.41
96;2023-04-12;1.0917507410049438;1.099855899810791;1.091524362564087;1.0917507410049438;1.0917507410049438;0;0.44
97;2023-04-13;1.0999890565872192;1.106899976730347;1.0981649160385132;1.0999890565872192;1.0999890565872192;0;0.75
98;2023-04-14;1.1054610013961792;1.1075423955917358;1.097803235054016;1.1054610013961792;1.1054610013961792;0;0.5
99;2023-04-17;1.098659634590149;1.0999042987823486;1.0910717248916626;1.098659634590149;1.098659634590149;0;-0.62
100;2023-04-18;1.0925379991531372;1.0983458757400513;1.0922753810882568;1.0925379991531372;1.0925379991531372;0;-0.56
101;2023-04-19;1.0975382328033447;1.098659634590149;1.0918341875076294;1.0975382328033447;1.0975382328033447;0;0.46
102;2023-04-20;1.095218300819397;1.0989010334014893;1.0934339761734009;1.095218300819397;1.095218300819397;0;-0.21
103;2023-04-21;1.0970927476882937;1.099251389503479;1.0939722061157229;1.0970927476882937;1.0970927476882937;0;0.17
104;2023-04-24;1.0992271900177002;1.103423833847046;1.0968761444091797;1.0992271900177002;1.0992271900177002;0;0.19
105;2023-04-25;1.1059499979019165;1.1068068742752075;1.0969241857528689;1.1059499979019165;1.1059499979019165;0;0.61
106;2023-04-26;1.0978394746780396;1.109410047531128;1.0969241857528689;1.0978394746780396;1.0978394746780396;0;-0.73
107;2023-04-27;1.1047282218933103;1.1065618991851809;1.0994206666946411;1.1047282218933103;1.1047282218933103;0;0.63
108;2023-04-28;1.1032048463821411;1.1043744087219238;1.0965633392333984;1.1032048463821411;1.1032048463821411;0;-0.14
109;2023-05-01;1.1010911464691162;1.103557825088501;1.0966956615447998;1.1010911464691162;1.1010911464691162;0;-0.19
110;2023-05-02;1.0969241857528689;1.100521683692932;1.0943553447723389;1.0969241857528689;1.0969241857528689;0;-0.38
111;2023-05-03;1.1010911464691162;1.1058155298233032;1.100594401359558;1.1010911464691162;1.1010911464691162;0;0.38
112;2023-05-04;1.1068925857543943;1.109139323234558;1.0986838340759275;1.1068925857543943;1.1068925857543943;0;0.53
113;2023-05-05;1.102292776107788;1.1048002243041992;1.0971648693084717;1.102292776107788;1.102292776107788;0;-0.42
114;2023-05-08;1.10186767578125;1.1053388118743896;1.1012487411499023;1.10186767578125;1.10186767578125;0;-0.04
115;2023-05-09;1.0996140241622925;1.1001100540161133;1.0944032669067385;1.0996140241622925;1.0996140241622925;0;-0.2
116;2023-05-10;1.096467137336731;1.100473165512085;1.0942834615707395;1.096467137336731;1.096467137336731;0;-0.29
117;2023-05-11;1.098406195640564;1.0998680591583252;1.0901321172714231;1.098406195640564;1.098406195640564;0;0.18
118;2023-05-12;1.0912145376205444;1.0935176610946655;1.085564136505127;1.0912145376205444;1.0912145376205444;0;-0.65
119;2023-05-15;1.0852696895599363;1.089205980300903;1.0848575830459597;1.0852696895599363;1.0852696895599363;0;-0.54
120;2023-05-16;1.0873701572418213;1.090358018875122;1.0856702327728271;1.0873701572418213;1.0873701572418213;0;0.19
121;2023-05-17;1.0865668058395386;1.0875475406646729;1.081162929534912;1.0865668058395386;1.0865668058395386;0;-0.07
122;2023-05-18;1.0838346481323242;1.0849517583847046;1.0765421390533447;1.0838346481323242;1.0838346481323242;0;-0.25
123;2023-05-19;1.0775396823883057;1.082391619682312;1.0761018991470337;1.0775396823883057;1.0775396823883057;0;-0.58
124;2023-05-22;1.0822745561599731;1.0830715894699097;1.0796570777893066;1.0822745561599731;1.0822745561599731;0;0.44
125;2023-05-23;1.0811045169830322;1.0821340084075928;1.076379895210266;1.0811045169830322;1.0811045169830322;0;-0.11
126;2023-05-24;1.076971173286438;1.079936981201172;1.074968338012695;1.076971173286438;1.076971173286438;0;-0.38
127;2023-05-25;1.0757315158843994;1.0754191875457764;1.0709964036941528;1.0757315158843994;1.0757315158843994;0;-0.12
128;2023-05-26;1.072443604469299;1.0757546424865725;1.0702054500579834;1.072443604469299;1.072443604469299;0;-0.31
129;2023-05-29;1.0723055601119995;1.0745755434036257;1.0706294775009155;1.0723055601119995;1.0723055601119995;0;-0.01
130;2023-05-30;1.0707669258117676;1.0745755434036257;1.067338466644287;1.0707669258117676;1.0707669258117676;0;-0.14
131;2023-05-31;1.073306918144226;1.0738831758499146;1.06516695022583;1.073306918144226;1.073306918144226;0;0.24
132;2023-06-01;1.0695186853408811;1.0753995180130005;1.0664163827896118;1.0695186853408811;1.0695186853408811;0;-0.35
133;2023-06-02;1.0760787725448608;1.077934741973877;1.071811318397522;1.0760787725448608;1.0760787725448608;0;0.61
134;2023-06-05;1.0698620080947876;1.0722709894180298;1.0674750804901123;1.0698620080947876;1.0698620080947876;0;-0.58
135;2023-06-06;1.0711798667907717;1.073306918144226;1.0667349100112915;1.0711798667907717;1.0711798667907717;0;0.12
136;2023-06-07;1.0698047876358032;1.074021577835083;1.0668829679489136;1.0698047876358032;1.0698047876358032;0;-0.13
137;2023-06-08;1.0707440376281738;1.078283429145813;1.0702168941497805;1.0707440376281738;1.0707440376281738;0;0.09
138;2023-06-09;1.078271746635437;1.0787487030029297;1.0747718811035156;1.078271746635437;1.078271746635437;0;0.7
139;2023-06-12;1.0750954151153564;1.0789697170257568;1.073433518409729;1.0750954151153564;1.0750954151153564;0;-0.29
140;2023-06-13;1.0762988328933716;1.0822510719299316;1.076055645942688;1.0762988328933716;1.0762988328933716;0;0.11
141;2023-06-14;1.078934907913208;1.085835337638855;1.077574610710144;1.078934907913208;1.078934907913208;0;0.24
142;2023-06-15;1.084304690361023;1.0938525199890137;1.0804269313812256;1.084304690361023;1.084304690361023;0;0.5
143;2023-06-16;1.0945948362350464;1.0970999002456665;1.0920130014419556;1.0945948362350464;1.0945948362350464;0;0.95
144;2023-06-19;1.0942115783691406;1.0949305295944214;1.0911003351211548;1.0942115783691406;1.0942115783691406;0;-0.04
145;2023-06-20;1.0924304723739624;1.0945229530334473;1.0894551277160645;1.0924304723739624;1.0924304723739624;0;-0.16
146;2023-06-21;1.0920368432998655;1.0961307287216189;1.0906671285629272;1.0920368432998655;1.0920368432998655;0;-0.04
147;2023-06-22;1.0992635488510132;1.1011154651641846;1.095110297203064;1.0992635488510132;1.0992635488510132;0;0.66
148;2023-06-23;1.0958904027938845;1.0958904027938845;1.0845046043395996;1.0958904027938845;1.0958904027938845;0;-0.31
149;2023-06-26;1.0906671285629272;1.0921800136566162;1.088814616203308;1.0906671285629272;1.0906671285629272;0;-0.48
150;2023-06-27;1.091048002243042;1.0976104736328125;1.0903223752975464;1.091048002243042;1.091048002243042;0;0.03
151;2023-06-28;1.0957223176956177;1.0962508916854858;1.0899657011032104;1.0957223176956177;1.0957223176956177;0;0.43
152;2023-06-29;1.0915838479995728;1.094067931175232;1.0862362384796145;1.0915838479995728;1.0915838479995728;0;-0.38
153;2023-06-30;1.086802959442139;1.0933741331100464;1.0836466550827026;1.086802959442139;1.086802959442139;0;-0.44
154;2023-07-03;1.0907504558563232;1.093135118484497;1.0871810913085938;1.0907504558563232;1.0907504558563232;0;0.36
155;2023-07-04;1.091309905052185;1.0918222665786743;1.0890754461288452;1.091309905052185;1.091309905052185;0;0.05
156;2023-07-05;1.0884946584701538;1.0906195640563965;1.086507797241211;1.0884946584701538;1.0884946584701538;0;-0.26
157;2023-07-06;1.0856584310531616;1.0901559591293335;1.083435297012329;1.0856584310531616;1.0856584310531616;0;-0.26
158;2023-07-07;1.0890636444091797;1.096467137336731;1.0868619680404663;1.0890636444091797;1.0890636444091797;0;0.31
159;2023-07-10;1.0969723463058472;1.0992755889892578;1.0944511890411377;1.0969723463058472;1.0969723463058472;0;0.73
160;2023-07-11;1.100594401359558;1.1025601625442505;1.0978635549545288;1.100594401359558;1.100594401359558;0;0.33
161;2023-07-12;1.101406455039978;1.1125946044921875;1.1012852191925049;1.101406455039978;1.101406455039978;0;0.07
162;2023-07-13;1.1144545078277588;1.1196202039718628;1.113065242767334;1.1144545078277588;1.1144545078277588;0;1.18
163;2023-07-14;1.1223469972610474;1.12447988986969;1.1206114292144775;1.1223469972610474;1.1223469972610474;0;0.71
164;2023-07-17;1.1227755546569824;1.125112533569336;1.1205486059188845;1.1227755546569824;1.1227755546569824;0;0.04
165;2023-07-18;1.123759627342224;1.1275737285614014;1.1220070123672483;1.123759627342224;1.123759627342224;0;0.09
166;2023-07-19;1.1228890419006348;1.123974323272705;1.1176306009292605;1.1228890419006348;1.1228890419006348;0;-0.08
167;2023-07-20;1.120523452758789;1.12296462059021;1.1133129596710205;1.120523452758789;1.120523452758789;0;-0.21
168;2023-07-21;1.113709807395935;1.1147029399871826;1.110962986946106;1.113709807395935;1.113709807395935;0;-0.61
169;2023-07-24;1.112532615661621;1.114504098892212;1.1068804264068604;1.112532615661621;1.112532615661621;0;-0.11
170;2023-07-25;1.1063170433044434;1.1088933944702148;1.1022076606750488;1.1063170433044434;1.1063170433044434;0;-0.56
171;2023-07-26;1.1050456762313845;1.1086474657058716;1.1038380861282349;1.1050456762313845;1.1050456762313845;0;-0.11
172;2023-07-27;1.1078368425369265;1.115200161933899;1.0984907150268557;1.1078368425369265;1.1078368425369265;0;0.25
173;2023-07-28;1.0978755950927734;1.1046794652938845;1.0947027206420898;1.0978755950927734;1.0978755950927734;0;-0.9
174;2023-07-31;1.1024264097213743;1.1045451164245603;1.100618600845337;1.1024264097213743;1.1024264097213743;0;0.41
175;2023-08-01;1.0997591018676758;1.100231051445007;1.095446228981018;1.0997591018676758;1.0997591018676758;0;-0.24
176;2023-08-02;1.100788116455078;1.1007033586502075;1.0919772386550903;1.100788116455078;1.100788116455078;0;0.09
177;2023-08-03;1.0944151878356934;1.0953983068466189;1.0913575887680054;1.0944151878356934;1.0944151878356934;0;-0.58
178;2023-08-04;1.095158338546753;1.1040940284729004;1.0936251878738403;1.095158338546753;1.095158338546753;0;0.07
179;2023-08-07;1.1002674102783203;1.1012003421783447;1.096611499786377;1.1002674102783203;1.1002674102783203;0;0.47
180;2023-08-08;1.100315809249878;1.1009820699691772;1.0930992364883425;1.100315809249878;1.100315809249878;0;0.0
181;2023-08-09;1.0958904027938845;1.0994327068328855;1.0955902338027954;1.0958904027938845;1.0958904027938845;0;-0.4
182;2023-08-10;1.0977671146392822;1.1058399677276611;1.096803903579712;1.0977671146392822;1.0977671146392822;0;0.17
183;2023-08-11;1.0981649160385132;1.1004369258880615;1.0951822996139526;1.0981649160385132;1.0981649160385132;0;0.04
184;2023-08-14;1.094439148902893;1.0960345268249512;1.087748646736145;1.094439148902893;1.094439148902893;0;-0.34
185;2023-08-15;1.0909883975982666;1.0949664115905762;1.0900845527648926;1.0909883975982666;1.0909883975982666;0;-0.32
186;2023-08-16;1.0904173851013184;1.093469738960266;1.0897756814956665;1.0904173851013184;1.0904173851013184;0;-0.05
187;2023-08-17;1.0874884128570557;1.0917268991470337;1.0862362384796145;1.0874884128570557;1.0874884128570557;0;-0.27
188;2023-08-18;1.0874648094177246;1.089561939239502;1.0846457481384275;1.0874648094177246;1.0874648094177246;0;-0.0
189;2023-08-21;1.087559461593628;1.0913575887680054;1.0870628356933594;1.087559461593628;1.087559461593628;0;0.01
190;2023-08-22;1.0898351669311523;1.093199610710144;1.0834001302719116;1.0898351669311523;1.0898351669311523;0;0.21
191;2023-08-23;1.0846692323684692;1.0870510339736938;1.0802985429763794;1.0846692323684692;1.0846692323684692;0;-0.47
192;2023-08-24;1.086578607559204;1.0876895189285278;1.081548810005188;1.086578607559204;1.086578607559204;0;0.18
193;2023-08-25;1.07991361618042;1.0839755535125732;1.076669692993164;1.07991361618042;1.07991361618042;0;-0.61
194;2023-08-28;1.0797386169433594;1.0821340084075928;1.079936981201172;1.0797386169433594;1.0797386169433594;0;-0.02
195;2023-08-29;1.082555651664734;1.0856702327728271;1.0783531665802002;1.082555651664734;1.082555651664734;0;0.26
196;2023-08-30;1.0869210958480835;1.094546914100647;1.085611343383789;1.0869210958480835;1.0869210958480835;0;0.4
197;2023-08-31;1.0932546854019165;1.0939722061157229;1.0837171077728271;1.0932546854019165;1.0932546854019165;0;0.58
198;2023-09-01;1.0844104290008545;1.0880801677703855;1.0785857439041138;1.0844104290008545;1.0844104290008545;0;-0.81
199;2023-09-04;1.07758629322052;1.080905795097351;1.0774004459381104;1.07758629322052;1.07758629322052;0;-0.63
200;2023-09-05;1.0794472694396973;1.07991361618042;1.0707554817199707;1.0794472694396973;1.0794472694396973;0;0.17
201;2023-09-06;1.0726161003112793;1.074818134307861;1.0705147981643677;1.0726161003112793;1.0726161003112793;0;-0.63
202;2023-09-07;1.0724204778671265;1.073422074317932;1.068764328956604;1.0724204778671265;1.0724204778671265;0;-0.02
203;2023-09-08;1.0697818994522097;1.0742061138153076;1.0695072412490845;1.0697818994522097;1.0697818994522097;0;-0.25
204;2023-09-11;1.071811318397522;1.0756852626800537;1.0711455345153809;1.071811318397522;1.071811318397522;0;0.19
205;2023-09-12;1.0750375986099243;1.0762641429901123;1.070617914199829;1.0750375986099243;1.0750375986099243;0;0.3
206;2023-09-13;1.075326681137085;1.0765421390533447;1.0717424154281616;1.075326681137085;1.075326681137085;0;0.03
207;2023-09-14;1.073422074317932;1.0755001306533811;1.065507411956787;1.073422074317932;1.073422074317932;0;-0.18
208;2023-09-15;1.0637166500091553;1.068764328956604;1.0634677410125732;1.0637166500091553;1.0637166500091553;0;-0.9
209;2023-09-18;1.0668259859085083;1.0698162317276;1.0656323432922363;1.0668259859085083;1.0668259859085083;0;0.29
210;2023-09-19;1.0692671537399292;1.071926236152649;1.0676347017288208;1.0692671537399292;1.0692671537399292;0;0.23
211;2023-09-20;1.0682048797607422;1.0726966857910156;1.0675777196884155;1.0682048797607422;1.0682048797607422;0;-0.1
212;2023-09-21;1.065303087234497;1.0673611164093018;1.061909317970276;1.065303087234497;1.065303087234497;0;-0.27
213;2023-09-22;1.0661548376083374;1.0671560764312744;1.06152606010437;1.0661548376083374;1.0661548376083374;0;0.08
214;2023-09-25;1.0648492574691772;1.0655415058135986;1.0577309131622314;1.0648492574691772;1.0648492574691772;0;-0.12
215;2023-09-26;1.0591648817062378;1.060895323753357;1.0568143129348757;1.0591648817062378;1.0591648817062378;0;-0.53
216;2023-09-27;1.0569483041763306;1.057373046875;1.0509058237075806;1.0569483041763306;1.0569483041763306;0;-0.21
217;2023-09-28;1.0505305528640747;1.0578652620315552;1.049185872077942;1.0505305528640747;1.0505305528640747;0;-0.61
218;2023-09-29;1.0562450885772705;1.0617965459823608;1.0558546781539917;1.0562450885772705;1.0562450885772705;0;0.54
219;2023-10-02;1.0565240383148191;1.0590976476669312;1.0492738485336304;1.0565240383148191;1.0565240383148191;0;0.03
220;2023-10-03;1.0480751991271973;1.049428105354309;1.0449867248535156;1.0480751991271973;1.0480751991271973;0;-0.8
221;2023-10-04;1.0472300052642822;1.0532413721084597;1.045369029045105;1.0472300052642822;1.0472300052642822;0;-0.08
222;2023-10-05;1.0507071018218994;1.0536853075027466;1.0500892400741575;1.0507071018218994;1.0507071018218994;0;0.33
223;2023-10-06;1.0546631813049316;1.0598160028457642;1.0483938455581665;1.0546631813049316;1.0546631813049316;0;0.38
224;2023-10-09;1.056747317314148;1.0576413869857788;1.0521442890167236;1.056747317314148;1.056747317314148;0;0.2
225;2023-10-10;1.0578875541687012;1.061954379081726;1.0555983781814575;1.0578875541687012;1.0578875541687012;0;0.11
226;2023-10-11;1.0604791641235352;1.063354730606079;1.0592771768569946;1.0604791641235352;1.0604791641235352;0;0.24
227;2023-10-12;1.0624282360076904;1.063908934593201;1.0545964241027832;1.0624282360076904;1.0624282360076904;0;0.18
228;2023-10-13;1.0536741018295288;1.0558546781539917;1.0496152639389038;1.0536741018295288;1.0536741018295288;0;-0.82
229;2023-10-16;1.052155375480652;1.055464744567871;1.0516352653503418;1.052155375480652;1.052155375480652;0;-0.14
230;2023-10-17;1.055431246757507;1.0595004558563232;1.0533411502838137;1.055431246757507;1.055431246757507;0;0.31
231;2023-10-18;1.057305932044983;1.0595465898513794;1.0527091026306152;1.057305932044983;1.057305932044983;0;0.18
232;2023-10-19;1.053851842880249;1.0585371255874634;1.0528864860534668;1.053851842880249;1.053851842880249;0;-0.33
233;2023-10-20;1.0586491823196411;1.0601080656051636;1.056579828262329;1.0586491823196411;1.0586491823196411;0;0.46
234;2023-10-23;1.0589966773986816;1.064736008644104;1.057183027267456;1.0589966773986816;1.0589966773986816;0;0.03
235;2023-10-24;1.0669853687286377;1.0690499544143677;1.0584250688552856;1.0669853687286377;1.0669853687286377;0;0.75
