;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;29/11/2024;0,0235;JRS CAP PROPRIO;02/01/2025							  ;1;ITSA3
59;17/08/2018;0,0096;JRS CAP PROPRIO;30/08/2018							  ;1;ITSA3
60;17/08/2018;0,1992;DIVIDENDO;30/08/2018							  ;1;ITSA3
61;30/05/2018;0,0150;DIVIDENDO;02/07/2018							  ;1;ITSA3
62;28/02/2018;0,0150;DIVIDENDO;02/04/2018							  ;1;ITSA3
63;22/02/2018;0,3740;JRS CAP PROPRIO;07/03/2018							  ;1;ITSA3
64;22/02/2018;0,1850;DIVIDENDO;05/04/2018							  ;1;ITSA3
65;22/02/2018;0,1103;DIVIDENDO;07/03/2018							  ;1;ITSA3
66;22/12/2017;0,1681;JRS CAP PROPRIO;-							  ;1;ITSA3
67;30/11/2017;0,0150;DIVIDENDO;-							  ;1;ITSA3
68;31/08/2017;0,0150;DIVIDENDO;-							  ;1;ITSA3
69;14/08/2017;0,0790;JRS CAP PROPRIO;-							  ;1;ITSA3
70;31/05/2017;0,0150;DIVIDENDO;-							  ;1;ITSA3
71;24/02/2017;0,0150;DIVIDENDO;-							  ;1;ITSA3
72;20/02/2017;0,1188;JRS CAP PROPRIO;-							  ;1;ITSA3
73;20/02/2017;0,0490;JRS CAP PROPRIO;-							  ;1;ITSA3
74;22/12/2016;0,2280;JRS CAP PROPRIO;-							  ;1;ITSA3
75;22/12/2016;0,0480;JRS CAP PROPRIO;-							  ;1;ITSA3
76;30/11/2016;0,0150;DIVIDENDO;-							  ;1;ITSA3
77;31/08/2016;0,0150;DIVIDENDO;-							  ;1;ITSA3
78;12/08/2016;0,0790;JRS CAP PROPRIO;-							  ;1;ITSA3
79;31/05/2016;0,0150;DIVIDENDO;-							  ;1;ITSA3
80;29/02/2016;0,0150;DIVIDENDO;-							  ;1;ITSA3
81;18/02/2016;0,1063;JUROS;-							  ;1;ITSA3
82;18/02/2016;0,0755;DIVIDENDO;-							  ;1;ITSA3
83;09/12/2015;0,1209;JUROS;-							  ;1;ITSA3
84;30/11/2015;0,0150;DIVIDENDO;-							  ;1;ITSA3
85;31/08/2015;0,0150;DIVIDENDO;-							  ;1;ITSA3
86;12/08/2015;0,0865;JUROS;-							  ;1;ITSA3
87;29/05/2015;0,0150;Dividendo;-							  ;1;ITSA3
88;27/02/2015;0,0150;Dividendo;-							  ;1;ITSA3
89;10/02/2015;0,1741;Juros;-							  ;1;ITSA3
90;10/02/2015;0,0916;Dividendo;-							  ;1;ITSA3
91;19/12/2014;0,0356;JRS CAP PROPRIO;-							  ;1;ITSA3
92;28/11/2014;0,0150;DIVIDENDO;-							  ;1;ITSA3
93;29/08/2014;0,0150;DIVIDENDO;-							  ;1;ITSA3
94;13/08/2014;0,0820;JRS CAP PROPRIO;-							  ;1;ITSA3
95;30/05/2014;0,0150;DIVIDENDO;-							  ;1;ITSA3
96;28/02/2014;0,0150;DIVIDENDO;-							  ;1;ITSA3
97;18/02/2014;0,1140;JRS CAP PRÓPRIO;-							  ;1;ITSA3
98;18/02/2014;0,0626;JRS CAP PRÓPRIO;-							  ;1;ITSA3
99;20/12/2013;0,0860;JRS CAP PRÓPRIO;-							  ;1;ITSA3
100;29/11/2013;0,0150;DIVIDENDO;-							  ;1;ITSA3
101;30/08/2013;0,0150;DIVIDENDO;-							  ;1;ITSA3
102;06/08/2013;0,0710;JRS CAP PRÓPRIO;-							  ;1;ITSA3
103;31/05/2013;0,0150;DIVIDENDO;-							  ;1;ITSA3
104;05/03/2013;0,1258;JRS CAP PRÓPRIO;-							  ;1;ITSA3
105;21/12/2012;0,1100;JRS CAP PRÓPRIO;-							  ;1;ITSA3
106;21/12/2012;0,0970;JRS CAP PRÓPRIO;-							  ;1;ITSA3
107;30/11/2012;0,0150;DIVIDENDO;-							  ;1;ITSA3
108;31/08/2012;0,0150;DIVIDENDO;-							  ;1;ITSA3
109;31/05/2012;0,0150;DIVIDENDO;-							  ;1;ITSA3
110;29/02/2012;0,1348;JRS CAP PRÓPRIO;-							  ;1;ITSA3
111;29/02/2012;0,0140;DIVIDENDO;-							  ;1;ITSA3
112;29/02/2012;0,0129;JRS CAP PRÓPRIO;-							  ;1;ITSA3
113;26/12/2011;0,1400;JRS CAP PRÓPRIO;-							  ;1;ITSA3
114;30/11/2011;0,0140;DIVIDENDO;-							  ;1;ITSA3
115;31/08/2011;0,0140;DIVIDENDO;-							  ;1;ITSA3
116;09/08/2011;0,0780;JRS CAP PRÓPRIO;-							  ;1;ITSA3
117;31/05/2011;0,0140;DIVIDENDO;-							  ;1;ITSA3
118;29/03/2011;0,1117;JRS CAP PRÓPRIO;-							  ;1;ITSA3
119;04/03/2011;0,0472;JRS CAP PRÓPRIO;-							  ;1;ITSA3
120;28/02/2011;0,0140;DIVIDENDO;-							  ;1;ITSA3
121;30/12/2010;0,0874;JRS CAP PRÓPRIO;-							  ;1;ITSA3
122;30/11/2010;0,0140;DIVIDENDO;-							  ;1;ITSA3
123;31/08/2010;0,0140;DIVIDENDO;-							  ;1;ITSA3
124;10/08/2010;0,0716;JRS CAP PRÓPRIO;-							  ;1;ITSA3
125;31/05/2010;0,0140;DIVIDENDO;-							  ;1;ITSA3
126;02/03/2010;0,1085;JRS CAP PRÓPRIO;-							  ;1;ITSA3
127;02/03/2010;0,0730;JRS CAP PRÓPRIO;-							  ;1;ITSA3
128;26/02/2010;0,0140;DIVIDENDO;-							  ;1;ITSA3
129;30/12/2009;0,0350;JRS CAP PRÓPRIO;-							  ;1;ITSA3
130;30/11/2009;0,0140;DIVIDENDO;-							  ;1;ITSA3
131;31/08/2009;0,0140;DIVIDENDO;-							  ;1;ITSA3
132;21/08/2009;0,0512;JRS CAP PRÓPRIO;-							  ;1;ITSA3
133;29/05/2009;0,0140;DIVIDENDO;-							  ;1;ITSA3
134;09/03/2009;0,1380;JRS CAP PRÓPRIO;-							  ;1;ITSA3
135;09/03/2009;0,1312;JRS CAP PRÓPRIO;-							  ;1;ITSA3
136;27/02/2009;0,0140;DIVIDENDO;-							  ;1;ITSA3
137;30/12/2008;0,0427;JRS CAP PRÓPRIO;-							  ;1;ITSA3
138;28/11/2008;0,0140;DIVIDENDO;-							  ;1;ITSA3
139;18/09/2008;0,0140;DIVIDENDO;-							  ;1;ITSA3
140;15/08/2008;0,0435;DIVIDENDO;-							  ;1;ITSA3
141;20/06/2008;0,0140;DIVIDENDO;-							  ;1;ITSA3
142;22/02/2008;0,1730;JRS CAP PRÓPRIO;-							  ;1;ITSA3
143;22/02/2008;0,0850;JRS CAP PRÓPRIO;-							  ;1;ITSA3
144;22/02/2008;0,0120;DIVIDENDO;-							  ;1;ITSA3
145;26/11/2007;0,0230;JRS CAP PRÓPRIO;-							  ;1;ITSA3
146;26/11/2007;0,0120;DIVIDENDO;-							  ;1;ITSA3
147;18/09/2007;0,0120;DIVIDENDO;-							  ;1;ITSA3
148;17/08/2007;0,0510;JRS CAP PRÓPRIO;-							  ;1;ITSA3
149;21/06/2007;0,0120;DIVIDENDO;-							  ;1;ITSA3
150;27/02/2007;0,1127;JRS CAP PRÓPRIO;-							  ;1;ITSA3
151;27/02/2007;0,0730;JRS CAP PRÓPRIO;-							  ;1;ITSA3
152;27/02/2007;0,0120;JRS CAP PRÓPRIO;-							  ;1;ITSA3
153;19/12/2006;0,1275;JRS CAP PRÓPRIO;-							  ;1;ITSA3
154;19/12/2006;0,0120;JRS CAP PRÓPRIO;-							  ;1;ITSA3
155;21/09/2006;0,0120;JRS CAP PRÓPRIO;-							  ;1;ITSA3
156;11/08/2006;0,0480;JRS CAP PRÓPRIO;-							  ;1;ITSA3
157;23/06/2006;0,0120;JRS CAP PRÓPRIO;-							  ;1;ITSA3
158;07/03/2006;0,0300;JRS CAP PRÓPRIO;-							  ;1;ITSA3
159;07/03/2006;0,0095;JRS CAP PRÓPRIO;-							  ;1;ITSA3
160;26/12/2005;0,1360;JRS CAP PRÓPRIO;-							  ;1;ITSA3
161;26/12/2005;0,0380;JRS CAP PRÓPRIO;-							  ;1;ITSA3
162;26/12/2005;0,0095;JRS CAP PRÓPRIO;-							  ;1;ITSA3
163;20/09/2005;0,0095;JRS CAP PRÓPRIO;-							  ;1;ITSA3
164;12/08/2005;0,0380;JRS CAP PRÓPRIO;-							  ;1;ITSA3
165;23/06/2005;0,0095;JRS CAP PRÓPRIO;-							  ;1;ITSA3
166;07/03/2005;0,0133;JRS CAP PRÓPRIO;-							  ;1;ITSA3
167;07/03/2005;0,0112;JRS CAP PRÓPRIO;-							  ;1;ITSA3
168;07/03/2005;0,0073;JRS CAP PRÓPRIO;-							  ;1;ITSA3
169;07/12/2004;0,1115;JRS CAP PRÓPRIO;-							  ;1;ITSA3
170;07/12/2004;0,0262;JRS CAP PRÓPRIO;-							  ;1;ITSA3
171;07/12/2004;0,0073;JRS CAP PRÓPRIO;-							  ;1;ITSA3
172;21/09/2004;0,0073;JRS CAP PRÓPRIO;-							  ;1;ITSA3
173;13/08/2004;0,0246;JRS CAP PRÓPRIO;-							  ;1;ITSA3
174;21/06/2004;0,0073;JRS CAP PRÓPRIO;-							  ;1;ITSA3
175;09/03/2004;0,0056;JRS CAP PRÓPRIO;-							  ;1;ITSA3
176;17/02/2004;0,0146;JRS CAP PRÓPRIO;-							  ;1;ITSA3
177;16/12/2003;0,0750;JRS CAP PRÓPRIO;-							  ;1;ITSA3
178;16/12/2003;0,0585;JRS CAP PRÓPRIO;-							  ;1;ITSA3
179;16/12/2003;0,0056;JRS CAP PRÓPRIO;-							  ;1;ITSA3
180;18/09/2003;0,0056;JRS CAP PRÓPRIO;-							  ;1;ITSA3
181;15/08/2003;0,0205;JRS CAP PRÓPRIO;-							  ;1;ITSA3
182;18/06/2003;0,0056;JRS CAP PRÓPRIO;-							  ;1;ITSA3
183;18/03/2003;0,0436;JRS CAP PRÓPRIO;-							  ;1;ITSA3
184;18/03/2003;0,0054;JRS CAP PRÓPRIO;-							  ;1;ITSA3
185;18/03/2003;0,0040;JRS CAP PRÓPRIO;-							  ;1;ITSA3
186;16/12/2002;0,0476;JRS CAP PRÓPRIO;-							  ;1;ITSA3
187;16/12/2002;0,0040;JRS CAP PRÓPRIO;-							  ;1;ITSA3
188;17/09/2002;0,0040;JRS CAP PRÓPRIO;-							  ;1;ITSA3
189;13/08/2002;0,0190;JRS CAP PRÓPRIO;-							  ;1;ITSA3
190;14/06/2002;0,0040;JRS CAP PRÓPRIO;-							  ;1;ITSA3
191;29/04/2002;0,0570;JRS CAP PRÓPRIO;-							  ;1;ITSA3
192;19/03/2002;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
193;28/12/2001;0,0412;JRS CAP PRÓPRIO;-							  ;1;ITSA3
194;14/12/2001;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
195;18/09/2001;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
196;14/08/2001;0,0190;JRS CAP PRÓPRIO;-							  ;1;ITSA3
197;19/06/2001;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
198;09/03/2001;0,0298;JRS CAP PRÓPRIO;-							  ;1;ITSA3
199;09/03/2001;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
200;22/12/2000;0,0537;JRS CAP PRÓPRIO;-							  ;1;ITSA3
201;19/12/2000;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
202;18/09/2000;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
203;15/08/2000;0,0173;JRS CAP PRÓPRIO;-							  ;1;ITSA3
204;16/06/2000;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
205;21/03/2000;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
206;27/12/1999;0,0582;JRS CAP PRÓPRIO;-							  ;1;ITSA3
207;17/12/1999;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
208;17/09/1999;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
209;13/08/1999;0,0160;JRS CAP PRÓPRIO;-							  ;1;ITSA3
210;22/06/1999;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
211;16/03/1999;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
212;23/12/1998;0,0028;JRS CAP PRÓPRIO;-							  ;1;ITSA3
213;02/10/1998;0,0236;JRS CAP PRÓPRIO;-							  ;1;ITSA3
214;22/09/1998;0,0024;DIVIDENDO;-							  ;1;ITSA3
215;11/08/1998;0,0101;DIVIDENDO;-							  ;1;ITSA3
216;18/06/1998;0,0024;DIVIDENDO;-							  ;1;ITSA3
217;03/03/1998;0,0116;DIVIDENDO;-							  ;1;ITSA3
218;03/03/1998;0,0100;DIVIDENDO;-							  ;1;ITSA3
219;03/03/1998;0,0024;DIVIDENDO;-							  ;1;ITSA3
220;17/12/1997;0,0024;DIVIDENDO;-							  ;1;ITSA3
221;16/09/1997;0,0024;DIVIDENDO;-							  ;1;ITSA3
222;12/08/1997;0,0078;DIVIDENDO;-							  ;1;ITSA3
223;23/06/1997;0,0024;DIVIDENDO;-							  ;1;ITSA3
224;03/03/1997;0,0060;DIVIDENDO;-							  ;1;ITSA3
225;03/03/1997;0,0024;DIVIDENDO;-							  ;1;ITSA3
226;17/12/1996;0,0024;DIVIDENDO;-							  ;1;ITSA3
227;18/09/1996;0,0024;DIVIDENDO;-							  ;1;ITSA3
228;13/08/1996;0,0044;DIVIDENDO;-							  ;1;ITSA3
229;18/06/1996;0,0024;DIVIDENDO;-							  ;1;ITSA3
230;12/03/1996;0,0050;DIVIDENDO;-							  ;1;ITSA3
231;12/03/1996;0,0019;DIVIDENDO;-							  ;1;ITSA3
232;;;;;;ITSA3
233;2024;0,608;;;;ITSA3
234;2023;0,585;;;;ITSA3
235;2022;0,614;;;;ITSA3
236;2021;0,394;;;;ITSA3
237;2020;0,645;;;;ITSA3
238;2019;1,191;;;;ITSA3
239;2018;0,951;;;;ITSA3
240;2017;0,475;;;;ITSA3
241;2016;0,597;;;;ITSA3
242;2015;0,533;;;;ITSA3
243;2014;0,354;;;;ITSA3
244;2013;0,328;;;;ITSA3
245;2012;0,414;;;;ITSA3
246;2011;0,433;;;;ITSA3
247;2010;0,396;;;;ITSA3
