;Acao;Data;Hora;Descrição;Link
14;NINJ3;13/10/2023;09:25;Correspondencia REAG;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1151322&descTipo=IPE&CodigoInstituicao=1
15;NINJ3;11/10/2023;19:39;Atingimento de Participação Relevante - OPA poison pill;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1151103&descTipo=IPE&CodigoInstituicao=1
16;NINJ3;11/10/2023;18:00;Esclarecimentos - Poison pill;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1150989&descTipo=IPE&CodigoInstituicao=1
17;NINJ3;11/10/2023;09:34;Esclarecimentos - Poison pill;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1150812&descTipo=IPE&CodigoInstituicao=1
18;NINJ3;21/09/2023;09:58;Redução de Capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1145000&descTipo=IPE&CodigoInstituicao=1
19;NINJ3;21/09/2023;02:38;Redução de Capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1144977&descTipo=IPE&CodigoInstituicao=1
20;NINJ3;03/07/2023;17:59;Alteração de Escriturador;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1118997&descTipo=IPE&CodigoInstituicao=1
21;NINJ3;28/04/2023;09:55;Alteração do Diretor Financeiro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1092192&descTipo=IPE&CodigoInstituicao=1
22;NINJ3;12/03/2023;19:02;Comunicado - SVB;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1071929&descTipo=IPE&CodigoInstituicao=1
23;NINJ3;24/05/2022;18:34;Renuncia Conselheiro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=984557&descTipo=IPE&CodigoInstituicao=1
24;NINJ3;09/11/2021;19:04;Formador de Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=914959&descTipo=IPE&CodigoInstituicao=1
25;NINJ3;09/11/2021;18:53;Formador de Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=914937&descTipo=IPE&CodigoInstituicao=1
26;NINJ3;03/11/2021;18:41;Revisão da Política de Divulgação de Ato ou Fato Relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=912547&descTipo=IPE&CodigoInstituicao=1
27;NINJ3;13/10/2021;20:43;Prévia Operacional 3T21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=907378&descTipo=IPE&CodigoInstituicao=1
28;NINJ3;07/10/2021;18:25;Alteração no Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=906190&descTipo=IPE&CodigoInstituicao=1
29;NINJ3;16/08/2021;18:28;Parceria com Banco Pan;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=893944&descTipo=IPE&CodigoInstituicao=1
30;NINJ3;26/07/2021;08:35;GPTW e Prévia Operacional 2T21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=886046&descTipo=IPE&CodigoInstituicao=1
