;Date;Open;High;Low;Close;Adj Close;Volume;Retornos
62;2023-01-23;3978.139892578125;4039.31005859375;3971.639892578125;4019.81005859375;4019.81005859375;3945210000;1.19
63;2023-01-24;4001.739990234375;4023.919921875;3989.7900390625;4016.949951171875;4016.949951171875;3320430000;-0.07
64;2023-01-25;3982.7099609375;4019.550048828125;3949.06005859375;4016.219970703125;4016.219970703125;3724020000;-0.02
65;2023-01-26;4036.080078125;4061.570068359375;4013.2900390625;4060.429931640625;4060.429931640625;3809590000;1.1
66;2023-01-27;4053.719970703125;4094.2099609375;4048.699951171875;4070.56005859375;4070.56005859375;3907760000;0.25
67;2023-01-30;4049.27001953125;4063.85009765625;4015.550048828125;4017.77001953125;4017.77001953125;3802000000;-1.3
68;2023-01-31;4020.85009765625;4077.159912109375;4020.43994140625;4076.60009765625;4076.60009765625;4679320000;1.46
69;2023-02-01;4070.070068359375;4148.9501953125;4037.199951171875;4119.2099609375;4119.2099609375;4856930000;1.05
70;2023-02-02;4158.68017578125;4195.43994140625;4141.8798828125;4179.759765625;4179.759765625;5624360000;1.47
71;2023-02-03;4136.68994140625;4182.35986328125;4123.35986328125;4136.47998046875;4136.47998046875;4694510000;-1.04
72;2023-02-06;4119.56982421875;4124.6298828125;4093.3798828125;4111.080078125;4111.080078125;4114240000;-0.61
73;2023-02-07;4105.35009765625;4176.5400390625;4088.389892578125;4164.0;4164.0;4355860000;1.29
74;2023-02-08;4153.47021484375;4156.85009765625;4111.669921875;4117.85986328125;4117.85986328125;4029820000;-1.11
75;2023-02-09;4144.25;4156.22998046875;4069.669921875;4081.5;4081.5;4270200000;-0.88
76;2023-02-10;4068.919921875;4094.360107421875;4060.7900390625;4090.4599609375;4090.4599609375;3891520000;0.22
77;2023-02-13;4096.6201171875;4138.89990234375;4092.669921875;4137.2900390625;4137.2900390625;3448620000;1.14
78;2023-02-14;4126.7001953125;4159.77001953125;4095.010009765625;4136.1298828125;4136.1298828125;3929200000;-0.03
79;2023-02-15;4119.5;4148.10986328125;4103.97998046875;4147.60009765625;4147.60009765625;4075980000;0.28
80;2023-02-16;4114.75;4136.5400390625;4089.489990234375;4090.409912109375;4090.409912109375;4143660000;-1.38
81;2023-02-17;4077.389892578125;4081.510009765625;4047.949951171875;4079.090087890625;4079.090087890625;4045480000;-0.28
82;2023-02-21;4052.35009765625;4052.35009765625;3995.18994140625;3997.340087890625;3997.340087890625;4121590000;-2.0
83;2023-02-22;4001.830078125;4017.3701171875;3976.89990234375;3991.050048828125;3991.050048828125;4079320000;-0.16
84;2023-02-23;4018.60009765625;4028.300048828125;3969.18994140625;4012.320068359375;4012.320068359375;3952940000;0.53
85;2023-02-24;3973.239990234375;3978.25;3943.080078125;3970.0400390625;3970.0400390625;3877700000;-1.05
86;2023-02-27;3992.360107421875;4018.050048828125;3973.550048828125;3982.239990234375;3982.239990234375;3836950000;0.31
87;2023-02-28;3977.18994140625;3997.5;3968.97998046875;3970.14990234375;3970.14990234375;5043400000;-0.3
88;2023-03-01;3963.340087890625;3971.72998046875;3939.050048828125;3951.389892578125;3951.389892578125;4249480000;-0.47
89;2023-03-02;3938.679931640625;3990.840087890625;3928.159912109375;3981.35009765625;3981.35009765625;4244900000;0.76
90;2023-03-03;3998.02001953125;4048.2900390625;3995.169921875;4045.639892578125;4045.639892578125;4084730000;1.61
91;2023-03-06;4055.14990234375;4078.489990234375;4044.610107421875;4048.419921875;4048.419921875;4000870000;0.07
92;2023-03-07;4048.260009765625;4050.0;3980.31005859375;3986.3701171875;3986.3701171875;3922500000;-1.53
93;2023-03-08;3987.550048828125;4000.409912109375;3969.760009765625;3992.010009765625;3992.010009765625;3535570000;0.14
94;2023-03-09;3998.659912109375;4017.81005859375;3908.699951171875;3918.320068359375;3918.320068359375;4445260000;-1.85
95;2023-03-10;3912.77001953125;3934.050048828125;3846.320068359375;3861.590087890625;3861.590087890625;5518190000;-1.45
96;2023-03-13;3835.1201171875;3905.050048828125;3808.860107421875;3855.760009765625;3855.760009765625;6558020000;-0.15
97;2023-03-14;3894.010009765625;3937.2900390625;3873.6298828125;3919.2900390625;3919.2900390625;5665870000;1.65
98;2023-03-15;3876.739990234375;3894.260009765625;3838.239990234375;3891.929931640625;3891.929931640625;6594010000;-0.7
99;2023-03-16;3878.929931640625;3964.4599609375;3864.110107421875;3960.280029296875;3960.280029296875;5695790000;1.76
100;2023-03-17;3958.68994140625;3958.909912109375;3901.27001953125;3916.639892578125;3916.639892578125;9354280000;-1.1
101;2023-03-20;3917.469970703125;3956.6201171875;3916.889892578125;3951.570068359375;3951.570068359375;5347140000;0.89
102;2023-03-21;3975.889892578125;4009.080078125;3971.18994140625;4002.8701171875;4002.8701171875;4920240000;1.3
103;2023-03-22;4002.0400390625;4039.489990234375;3936.169921875;3936.969970703125;3936.969970703125;4533010000;-1.65
104;2023-03-23;3959.2099609375;4007.659912109375;3919.050048828125;3948.719970703125;3948.719970703125;4991600000;0.3
105;2023-03-24;3939.2099609375;3972.739990234375;3909.159912109375;3970.989990234375;3970.989990234375;4583970000;0.56
106;2023-03-27;3982.929931640625;4003.830078125;3970.489990234375;3977.530029296875;3977.530029296875;4233540000;0.16
107;2023-03-28;3974.1298828125;3979.199951171875;3951.530029296875;3971.27001953125;3971.27001953125;4014600000;-0.16
108;2023-03-29;3999.530029296875;4030.590087890625;3999.530029296875;4027.81005859375;4027.81005859375;4145250000;1.42
109;2023-03-30;4046.739990234375;4057.85009765625;4032.10009765625;4050.830078125;4050.830078125;3930860000;0.57
110;2023-03-31;4056.179931640625;4110.75;4056.179931640625;4109.31005859375;4109.31005859375;4525120000;1.44
111;2023-04-03;4102.2001953125;4127.66015625;4098.7900390625;4124.509765625;4124.509765625;4234700000;0.37
112;2023-04-04;4128.02978515625;4133.1298828125;4086.8701171875;4100.60009765625;4100.60009765625;4227800000;-0.58
113;2023-04-05;4094.5;4099.68994140625;4072.56005859375;4090.3798828125;4090.3798828125;3968020000;-0.25
114;2023-04-06;4081.14990234375;4107.31982421875;4069.840087890625;4105.02001953125;4105.02001953125;3486690000;0.36
115;2023-04-10;4085.199951171875;4109.5;4072.550048828125;4109.10986328125;4109.10986328125;3423650000;0.1
116;2023-04-11;4110.2900390625;4124.259765625;4102.60986328125;4108.93994140625;4108.93994140625;3665830000;-0.0
117;2023-04-12;4121.72021484375;4134.3701171875;4086.93994140625;4091.949951171875;4091.949951171875;3633120000;-0.41
118;2023-04-13;4100.0400390625;4150.259765625;4099.39990234375;4146.22021484375;4146.22021484375;3596590000;1.33
119;2023-04-14;4140.10986328125;4163.18994140625;4113.2001953125;4137.64013671875;4137.64013671875;3575690000;-0.21
120;2023-04-17;4137.169921875;4151.72021484375;4123.18017578125;4151.31982421875;4151.31982421875;3611180000;0.33
121;2023-04-18;4164.259765625;4169.47998046875;4140.35986328125;4154.8701171875;4154.8701171875;3536640000;0.09
122;2023-04-19;4139.330078125;4162.56982421875;4134.490234375;4154.52001953125;4154.52001953125;3572560000;-0.01
123;2023-04-20;4130.47998046875;4148.56982421875;4114.56982421875;4129.7900390625;4129.7900390625;3772080000;-0.6
124;2023-04-21;4132.14013671875;4138.02001953125;4113.85986328125;4133.52001953125;4133.52001953125;3611750000;0.09
125;2023-04-24;4132.06982421875;4142.41015625;4117.77001953125;4137.0400390625;4137.0400390625;3290940000;0.09
126;2023-04-25;4126.43017578125;4126.43017578125;4071.3798828125;4071.6298828125;4071.6298828125;3978640000;-1.58
127;2023-04-26;4087.780029296875;4089.669921875;4049.35009765625;4055.989990234375;4055.989990234375;3837030000;-0.38
128;2023-04-27;4075.2900390625;4138.240234375;4075.2900390625;4135.35009765625;4135.35009765625;3750550000;1.96
129;2023-04-28;4129.6298828125;4170.06005859375;4127.18017578125;4169.47998046875;4169.47998046875;4087800000;0.83
130;2023-05-01;4166.7900390625;4186.919921875;4164.1201171875;4167.8701171875;4167.8701171875;3321370000;-0.04
131;2023-05-02;4164.10009765625;4164.10009765625;4089.719970703125;4119.580078125;4119.580078125;4486130000;-1.16
132;2023-05-03;4122.25;4148.2998046875;4088.860107421875;4090.75;4090.75;4246510000;-0.7
133;2023-05-04;4082.550048828125;4082.610107421875;4048.280029296875;4061.219970703125;4061.219970703125;4920090000;-0.72
134;2023-05-05;4084.72998046875;4147.02001953125;4084.72998046875;4136.25;4136.25;4186270000;1.85
135;2023-05-08;4136.97998046875;4142.2998046875;4123.81005859375;4138.1201171875;4138.1201171875;3641640000;0.05
136;2023-05-09;4124.25;4130.35009765625;4116.64990234375;4119.169921875;4119.169921875;3810140000;-0.46
137;2023-05-10;4143.740234375;4154.27978515625;4098.919921875;4137.64013671875;4137.64013671875;4057160000;0.45
138;2023-05-11;4132.240234375;4132.7998046875;4109.2900390625;4130.6201171875;4130.6201171875;3752900000;-0.17
139;2023-05-12;4138.5400390625;4143.740234375;4099.1201171875;4124.080078125;4124.080078125;3533740000;-0.16
140;2023-05-15;4126.64990234375;4141.25;4110.27001953125;4136.27978515625;4136.27978515625;3562170000;0.3
141;2023-05-16;4127.9501953125;4135.5400390625;4109.85986328125;4109.89990234375;4109.89990234375;3654200000;-0.64
142;2023-05-17;4122.85009765625;4164.669921875;4113.6201171875;4158.77001953125;4158.77001953125;4039080000;1.19
143;2023-05-18;4157.68017578125;4202.2001953125;4153.5;4198.0498046875;4198.0498046875;3980500000;0.94
144;2023-05-19;4204.14990234375;4212.91015625;4180.2001953125;4191.97998046875;4191.97998046875;4041900000;-0.14
145;2023-05-22;4190.77978515625;4209.22021484375;4179.68017578125;4192.6298828125;4192.6298828125;3728520000;0.02
146;2023-05-23;4176.7998046875;4185.68017578125;4142.5400390625;4145.580078125;4145.580078125;4155320000;-1.12
147;2023-05-24;4132.9599609375;4132.9599609375;4103.97998046875;4115.240234375;4115.240234375;3739160000;-0.73
148;2023-05-25;4155.7099609375;4165.740234375;4129.72998046875;4151.27978515625;4151.27978515625;4147760000;0.88
149;2023-05-26;4156.16015625;4212.8701171875;4156.16015625;4205.4501953125;4205.4501953125;3715460000;1.3
150;2023-05-30;4226.7099609375;4231.10009765625;4192.18017578125;4205.52001953125;4205.52001953125;4228510000;0.0
151;2023-05-31;4190.740234375;4195.43994140625;4166.14990234375;4179.830078125;4179.830078125;5980670000;-0.61
152;2023-06-01;4183.02978515625;4232.43017578125;4171.64013671875;4221.02001953125;4221.02001953125;4391860000;0.99
153;2023-06-02;4241.009765625;4290.669921875;4241.009765625;4282.3701171875;4282.3701171875;4454200000;1.45
154;2023-06-05;4282.990234375;4299.27978515625;4266.81982421875;4273.7900390625;4273.7900390625;3813290000;-0.2
155;2023-06-06;4271.33984375;4288.330078125;4263.08984375;4283.85009765625;4283.85009765625;3996560000;0.24
156;2023-06-07;4285.47021484375;4299.18994140625;4263.9599609375;4267.52001953125;4267.52001953125;4537800000;-0.38
157;2023-06-08;4268.68994140625;4298.009765625;4261.06982421875;4293.93017578125;4293.93017578125;3826740000;0.62
158;2023-06-09;4304.8798828125;4322.6201171875;4291.7001953125;4298.85986328125;4298.85986328125;3786510000;0.11
159;2023-06-12;4308.31982421875;4340.1298828125;4304.3701171875;4338.93017578125;4338.93017578125;3945670000;0.93
160;2023-06-13;4352.60986328125;4375.3701171875;4349.31005859375;4369.009765625;4369.009765625;4275400000;0.69
161;2023-06-14;4366.2900390625;4391.81982421875;4337.85009765625;4372.58984375;4372.58984375;4252110000;0.08
162;2023-06-15;4365.330078125;4439.2001953125;4362.60009765625;4425.83984375;4425.83984375;4176690000;1.22
163;2023-06-16;4440.9501953125;4448.47021484375;4407.43994140625;4409.58984375;4409.58984375;6848600000;-0.37
164;2023-06-20;4396.10986328125;4400.14990234375;4367.18994140625;4388.7099609375;4388.7099609375;4055790000;-0.47
165;2023-06-21;4380.009765625;4386.22021484375;4360.14013671875;4365.68994140625;4365.68994140625;3709330000;-0.52
166;2023-06-22;4355.39990234375;4382.25;4351.81982421875;4381.89013671875;4381.89013671875;3511000000;0.37
167;2023-06-23;4354.169921875;4366.5498046875;4341.33984375;4348.330078125;4348.330078125;6053620000;-0.77
168;2023-06-26;4344.83984375;4362.06005859375;4328.080078125;4328.81982421875;4328.81982421875;3415030000;-0.45
169;2023-06-27;4337.35986328125;4384.419921875;4335.0;4378.41015625;4378.41015625;3573500000;1.15
170;2023-06-28;4367.47998046875;4390.35009765625;4360.22021484375;4376.85986328125;4376.85986328125;3739330000;-0.04
171;2023-06-29;4374.93994140625;4398.39013671875;4371.97021484375;4396.43994140625;4396.43994140625;3696660000;0.45
172;2023-06-30;4422.43994140625;4458.47998046875;4422.43994140625;4450.3798828125;4450.3798828125;3923450000;1.23
173;2023-07-03;4450.47998046875;4456.4599609375;4442.2900390625;4455.58984375;4455.58984375;2034280000;0.12
174;2023-07-05;4442.0400390625;4454.06005859375;4436.60986328125;4446.81982421875;4446.81982421875;3482620000;-0.2
175;2023-07-06;4422.6201171875;4422.6201171875;4385.0498046875;4411.58984375;4411.58984375;3682020000;-0.79
176;2023-07-07;4404.5400390625;4440.39013671875;4397.39990234375;4398.9501953125;4398.9501953125;3630480000;-0.29
177;2023-07-10;4394.22998046875;4412.60009765625;4389.919921875;4409.52978515625;4409.52978515625;3429600000;0.24
178;2023-07-11;4415.5498046875;4443.64013671875;4408.4599609375;4439.259765625;4439.259765625;3624220000;0.67
179;2023-07-12;4467.68994140625;4488.33984375;4463.22998046875;4472.16015625;4472.16015625;3920290000;0.74
180;2023-07-13;4491.5;4517.3798828125;4489.35986328125;4510.0400390625;4510.0400390625;3839530000;0.85
181;2023-07-14;4514.60986328125;4527.759765625;4499.56005859375;4505.419921875;4505.419921875;3647450000;-0.1
182;2023-07-17;4508.85986328125;4532.85009765625;4504.89990234375;4522.7900390625;4522.7900390625;3538240000;0.39
183;2023-07-18;4521.77978515625;4562.2998046875;4514.58984375;4554.97998046875;4554.97998046875;4090010000;0.71
184;2023-07-19;4563.8701171875;4578.43017578125;4557.47998046875;4565.72021484375;4565.72021484375;4115670000;0.24
185;2023-07-20;4554.3798828125;4564.740234375;4527.56005859375;4534.8701171875;4534.8701171875;3761770000;-0.68
186;2023-07-21;4550.16015625;4555.0;4535.7900390625;4536.33984375;4536.33984375;3570190000;0.03
187;2023-07-24;4543.39013671875;4563.41015625;4541.2900390625;4554.64013671875;4554.64013671875;3856250000;0.4
188;2023-07-25;4555.18994140625;4580.6201171875;4552.419921875;4567.4599609375;4567.4599609375;3812470000;0.28
189;2023-07-26;4558.9599609375;4582.47021484375;4547.580078125;4566.75;4566.75;3990290000;-0.02
190;2023-07-27;4598.259765625;4607.06982421875;4528.56005859375;4537.41015625;4537.41015625;4553210000;-0.64
191;2023-07-28;4565.75;4590.16015625;4564.009765625;4582.22998046875;4582.22998046875;3981010000;0.99
192;2023-07-31;4584.81982421875;4594.22021484375;4573.14013671875;4588.9599609375;4588.9599609375;4503600000;0.15
193;2023-08-01;4578.830078125;4584.6201171875;4567.52978515625;4576.72998046875;4576.72998046875;4042370000;-0.27
194;2023-08-02;4550.93017578125;4550.93017578125;4505.75;4513.39013671875;4513.39013671875;4270710000;-1.38
195;2023-08-03;4494.27001953125;4519.490234375;4485.5400390625;4501.89013671875;4501.89013671875;4149120000;-0.25
196;2023-08-04;4513.9599609375;4540.33984375;4474.5498046875;4478.02978515625;4478.02978515625;4143310000;-0.53
197;2023-08-07;4491.580078125;4519.83984375;4491.14990234375;4518.43994140625;4518.43994140625;3493920000;0.9
198;2023-08-08;4498.02978515625;4503.31005859375;4464.39013671875;4499.3798828125;4499.3798828125;3884910000;-0.42
199;2023-08-09;4501.56982421875;4502.43994140625;4461.330078125;4467.7099609375;4467.7099609375;3803100000;-0.7
200;2023-08-10;4487.16015625;4527.3701171875;4457.919921875;4468.830078125;4468.830078125;4504370000;0.03
201;2023-08-11;4450.68994140625;4476.22998046875;4443.97998046875;4464.0498046875;4464.0498046875;3753290000;-0.11
202;2023-08-14;4458.1298828125;4490.330078125;4453.43994140625;4489.72021484375;4489.72021484375;3896410000;0.58
203;2023-08-15;4478.8701171875;4478.8701171875;4432.18994140625;4437.85986328125;4437.85986328125;3832250000;-1.16
204;2023-08-16;4433.7900390625;4449.9501953125;4403.5498046875;4404.330078125;4404.330078125;3753910000;-0.76
205;2023-08-17;4416.31982421875;4421.169921875;4364.830078125;4370.35986328125;4370.35986328125;3943700000;-0.77
206;2023-08-18;4344.8798828125;4381.81982421875;4335.31005859375;4369.7099609375;4369.7099609375;3940400000;-0.01
207;2023-08-21;4380.27978515625;4407.5498046875;4360.2998046875;4399.77001953125;4399.77001953125;3726850000;0.69
208;2023-08-22;4415.330078125;4418.58984375;4382.77001953125;4387.5498046875;4387.5498046875;3522760000;-0.28
209;2023-08-23;4396.43994140625;4443.18017578125;4396.43994140625;4436.009765625;4436.009765625;3837270000;1.1
210;2023-08-24;4455.16015625;4458.2998046875;4375.5498046875;4376.31005859375;4376.31005859375;3723470000;-1.35
211;2023-08-25;4389.3798828125;4418.4599609375;4356.2900390625;4405.7099609375;4405.7099609375;3296180000;0.67
212;2023-08-28;4426.02978515625;4439.56005859375;4414.97998046875;4433.31005859375;4433.31005859375;2957230000;0.63
213;2023-08-29;4432.75;4500.14013671875;4431.68017578125;4497.6298828125;4497.6298828125;3354820000;1.45
214;2023-08-30;4500.33984375;4521.64990234375;4493.58984375;4514.8701171875;4514.8701171875;3064110000;0.38
215;2023-08-31;4517.009765625;4532.259765625;4507.39013671875;4507.66015625;4507.66015625;3946360000;-0.16
216;2023-09-01;4530.60009765625;4541.25;4501.35009765625;4515.77001953125;4515.77001953125;3246260000;0.18
217;2023-09-05;4510.06005859375;4514.2900390625;4496.009765625;4496.830078125;4496.830078125;3526250000;-0.42
218;2023-09-06;4490.35009765625;4490.35009765625;4442.3798828125;4465.47998046875;4465.47998046875;3418850000;-0.7
219;2023-09-07;4434.5498046875;4457.81005859375;4430.4599609375;4451.14013671875;4451.14013671875;3763760000;-0.32
220;2023-09-08;4451.2998046875;4473.52978515625;4448.3798828125;4457.490234375;4457.490234375;3259290000;0.14
221;2023-09-11;4480.97998046875;4490.77001953125;4467.89013671875;4487.4599609375;4487.4599609375;3369920000;0.67
222;2023-09-12;4473.27001953125;4487.10986328125;4456.830078125;4461.89990234375;4461.89990234375;3435740000;-0.57
223;2023-09-13;4462.64990234375;4479.39013671875;4453.52001953125;4467.43994140625;4467.43994140625;3529430000;0.12
224;2023-09-14;4487.77978515625;4511.990234375;4478.68994140625;4505.10009765625;4505.10009765625;3648720000;0.84
225;2023-09-15;4497.97998046875;4497.97998046875;4447.2099609375;4450.31982421875;4450.31982421875;6932230000;-1.22
226;2023-09-18;4445.1298828125;4466.35986328125;4442.10986328125;4453.52978515625;4453.52978515625;3161230000;0.07
227;2023-09-19;4445.41015625;4449.85009765625;4416.60986328125;4443.9501953125;4443.9501953125;3614880000;-0.22
228;2023-09-20;4452.81005859375;4461.02978515625;4401.3798828125;4402.2001953125;4402.2001953125;3308450000;-0.94
229;2023-09-21;4374.35986328125;4375.7001953125;4329.169921875;4330.0;4330.0;3662340000;-1.64
230;2023-09-22;4341.740234375;4357.39990234375;4316.490234375;4320.06005859375;4320.06005859375;3349570000;-0.23
231;2023-09-25;4310.6201171875;4338.509765625;4302.7001953125;4337.43994140625;4337.43994140625;3195650000;0.4
232;2023-09-26;4312.8798828125;4313.009765625;4265.97998046875;4273.52978515625;4273.52978515625;3472340000;-1.47
233;2023-09-27;4282.6298828125;4292.06982421875;4238.6298828125;4274.509765625;4274.509765625;3875880000;0.02
234;2023-09-28;4269.64990234375;4317.27001953125;4264.3798828125;4299.7001953125;4299.7001953125;3846230000;0.59
235;2023-09-29;4328.18017578125;4333.14990234375;4274.85986328125;4288.0498046875;4288.0498046875;3865960000;-0.27
236;2023-10-02;4284.52001953125;4300.580078125;4260.2099609375;4288.39013671875;4288.39013671875;3938660000;0.01
237;2023-10-03;4269.75;4281.14990234375;4216.4501953125;4229.4501953125;4229.4501953125;3953830000;-1.37
238;2023-10-04;4233.830078125;4268.5;4220.47998046875;4263.75;4263.75;3777600000;0.81
239;2023-10-05;4259.31005859375;4267.1298828125;4225.91015625;4258.18994140625;4258.18994140625;3581470000;-0.13
240;2023-10-06;4234.7900390625;4324.10009765625;4219.5498046875;4308.5;4308.5;3902030000;1.18
241;2023-10-09;4289.02001953125;4341.72998046875;4283.7900390625;4335.66015625;4335.66015625;3174630000;0.63
242;2023-10-10;4339.75;4385.4599609375;4339.64013671875;4358.240234375;4358.240234375;3520240000;0.52
243;2023-10-11;4366.58984375;4378.64013671875;4345.33984375;4376.9501953125;4376.9501953125;3601660000;0.43
