;Date;Close;High;Low;Open;Volume;Retornos
52;2024-09-06;5408.419921875;5522.47021484375;5402.6201171875;5507.330078125;3822800000;-1.73
53;2024-09-09;5471.0498046875;5484.2001953125;5434.490234375;5442.06982421875;3825940000;1.16
54;2024-09-10;5495.52001953125;5497.91015625;5441.72021484375;5490.509765625;3848180000;0.45
55;2024-09-11;5554.1298828125;5560.41015625;5406.9599609375;5496.419921875;3839450000;1.07
56;2024-09-12;5595.759765625;5600.7099609375;5535.5;5557.47998046875;3655070000;0.75
57;2024-09-13;5626.02001953125;5636.27001953125;5601.64990234375;5603.33984375;3500790000;0.54
58;2024-09-16;5633.08984375;5636.0498046875;5604.52978515625;5615.2099609375;3437070000;0.13
59;2024-09-17;5634.580078125;5670.81005859375;5614.0498046875;5655.509765625;3443600000;0.03
60;2024-09-18;5618.259765625;5689.75;5615.080078125;5641.68017578125;3691390000;-0.29
61;2024-09-19;5713.64013671875;5733.56982421875;5686.419921875;5702.6298828125;4024530000;1.7
62;2024-09-20;5702.5498046875;5715.14013671875;5674.490234375;5709.64013671875;7867260000;-0.19
63;2024-09-23;5718.56982421875;5725.35986328125;5704.22021484375;5711.89990234375;3529550000;0.28
64;2024-09-24;5732.93017578125;5735.31982421875;5698.990234375;5727.66015625;3872710000;0.25
65;2024-09-25;5722.259765625;5741.02978515625;5712.06005859375;5733.64990234375;3624910000;-0.19
66;2024-09-26;5745.3701171875;5767.3701171875;5721.009765625;5762.22021484375;4391180000;0.4
67;2024-09-27;5738.169921875;5763.77978515625;5727.33984375;5755.35986328125;3898530000;-0.13
68;2024-09-30;5762.47998046875;5765.14013671875;5703.52978515625;5726.52001953125;4425730000;0.42
69;2024-10-01;5708.75;5757.72998046875;5681.27978515625;5757.72998046875;4025180000;-0.93
70;2024-10-02;5709.5400390625;5719.6298828125;5674.0;5698.14013671875;3829050000;0.01
71;2024-10-03;5699.93994140625;5718.77978515625;5677.3701171875;5698.18994140625;3597450000;-0.17
72;2024-10-04;5751.06982421875;5753.2099609375;5702.830078125;5737.47998046875;3479400000;0.9
73;2024-10-07;5695.93994140625;5739.33984375;5686.85009765625;5737.7998046875;3637790000;-0.96
74;2024-10-08;5751.1298828125;5757.60009765625;5714.56005859375;5719.14013671875;3393400000;0.97
75;2024-10-09;5792.0400390625;5796.7998046875;5745.02001953125;5751.7998046875;3650340000;0.71
76;2024-10-10;5780.0498046875;5795.02978515625;5764.759765625;5778.35986328125;3208790000;-0.21
77;2024-10-11;5815.02978515625;5822.1298828125;5775.08984375;5775.08984375;3208720000;0.61
78;2024-10-14;5859.85009765625;5871.41015625;5829.56982421875;5829.81005859375;3005250000;0.77
79;2024-10-15;5815.259765625;5870.35986328125;5804.47998046875;5866.740234375;3882120000;-0.76
80;2024-10-16;5842.47021484375;5846.52001953125;5808.33984375;5816.580078125;3467230000;0.47
81;2024-10-17;5841.47021484375;5878.4599609375;5840.25;5875.6201171875;3480010000;-0.02
82;2024-10-18;5864.669921875;5872.169921875;5846.10986328125;5859.43017578125;3374490000;0.4
83;2024-10-21;5853.97998046875;5866.919921875;5824.7900390625;5857.81982421875;3407010000;-0.18
84;2024-10-22;5851.2001953125;5863.0400390625;5821.169921875;5832.7001953125;3342080000;-0.05
85;2024-10-23;5797.419921875;5834.85009765625;5762.41015625;5834.5;3532650000;-0.92
86;2024-10-24;5809.85986328125;5817.7998046875;5784.919921875;5817.7998046875;3543030000;0.21
87;2024-10-25;5808.1201171875;5862.81982421875;5799.97998046875;5826.75;3501280000;-0.03
88;2024-10-28;5823.52001953125;5842.919921875;5823.080078125;5833.93017578125;3691280000;0.27
89;2024-10-29;5832.919921875;5847.18994140625;5802.169921875;5819.68017578125;3879100000;0.16
90;2024-10-30;5813.669921875;5850.93994140625;5811.27978515625;5832.64990234375;3851120000;-0.33
91;2024-10-31;5705.4501953125;5775.33984375;5702.85986328125;5775.33984375;4425660000;-1.86
92;2024-11-01;5728.7998046875;5772.52001953125;5723.22021484375;5723.22021484375;3796450000;0.41
93;2024-11-04;5712.68994140625;5741.43017578125;5696.509765625;5725.14990234375;3602060000;-0.28
94;2024-11-05;5782.759765625;5783.43994140625;5722.10009765625;5722.43017578125;3768310000;1.23
95;2024-11-06;5929.0400390625;5936.14013671875;5864.89013671875;5864.89013671875;6329530000;2.53
96;2024-11-07;5973.10009765625;5983.83984375;5947.2099609375;5947.2099609375;4925740000;0.74
97;2024-11-08;5995.5400390625;6012.4501953125;5976.759765625;5976.759765625;4666740000;0.38
98;2024-11-11;6001.35009765625;6017.31005859375;5986.68994140625;6008.85986328125;4333000000;0.1
99;2024-11-12;5983.990234375;6009.919921875;5960.080078125;6003.60009765625;4243400000;-0.29
100;2024-11-13;5985.3798828125;6008.18994140625;5965.91015625;5985.75;4220180000;0.02
101;2024-11-14;5949.169921875;5993.8798828125;5942.27978515625;5989.68017578125;4184570000;-0.6
102;2024-11-15;5870.6201171875;5915.31982421875;5853.009765625;5912.7900390625;4590960000;-1.32
103;2024-11-18;5893.6201171875;5908.1201171875;5865.9501953125;5874.169921875;3983860000;0.39
104;2024-11-19;5916.97998046875;5923.509765625;5855.2900390625;5870.0498046875;4036940000;0.4
105;2024-11-20;5917.10986328125;5920.669921875;5860.56005859375;5914.33984375;3772620000;0.0
106;2024-11-21;5948.7099609375;5963.31982421875;5887.259765625;5940.580078125;4230120000;0.53
107;2024-11-22;5969.33984375;5972.89990234375;5944.35986328125;5944.35986328125;4141420000;0.35
108;2024-11-25;5987.3701171875;6020.75;5963.91015625;5992.27978515625;5633150000;0.3
109;2024-11-26;6021.6298828125;6025.419921875;5992.27001953125;6000.02978515625;3835170000;0.57
110;2024-11-27;5998.740234375;6020.16015625;5984.8701171875;6014.10986328125;3363340000;-0.38
111;2024-11-29;6032.3798828125;6044.169921875;6003.97998046875;6003.97998046875;2444420000;0.56
112;2024-12-02;6047.14990234375;6053.580078125;6035.330078125;6040.10986328125;4412470000;0.24
113;2024-12-03;6049.8798828125;6052.06982421875;6033.39013671875;6042.97021484375;4095000000;0.05
114;2024-12-04;6086.490234375;6089.83984375;6061.06005859375;6069.39013671875;4003390000;0.61
115;2024-12-05;6075.10986328125;6094.5498046875;6072.89990234375;6089.02978515625;4212020000;-0.19
116;2024-12-06;6090.27001953125;6099.97021484375;6079.97998046875;6081.3798828125;3924830000;0.25
117;2024-12-09;6052.85009765625;6088.509765625;6048.6298828125;6083.009765625;4556460000;-0.61
118;2024-12-10;6034.91015625;6065.39990234375;6029.89013671875;6057.58984375;4048410000;-0.3
119;2024-12-11;6084.18994140625;6092.58984375;6060.14990234375;6060.14990234375;4269950000;0.82
120;2024-12-12;6051.25;6079.68017578125;6051.25;6074.2900390625;3678010000;-0.54
121;2024-12-13;6051.08984375;6078.580078125;6035.77001953125;6068.169921875;3584960000;-0.0
122;2024-12-16;6074.080078125;6085.18994140625;6059.14013671875;6063.7900390625;4391100000;0.38
123;2024-12-17;6050.60986328125;6057.68017578125;6035.18994140625;6052.5498046875;4544500000;-0.39
124;2024-12-18;5872.16015625;6070.669921875;5867.7900390625;6047.64990234375;5246960000;-2.95
125;2024-12-19;5867.080078125;5935.52001953125;5866.06982421875;5912.7099609375;4896880000;-0.09
126;2024-12-20;5930.85009765625;5982.06005859375;5832.2998046875;5842.0;8223220000;1.09
127;2024-12-23;5974.06982421875;5978.25;5902.56982421875;5940.25;3593280000;0.73
128;2024-12-24;6040.0400390625;6040.10009765625;5981.43994140625;5984.6298828125;1757720000;1.1
129;2024-12-26;6037.58984375;6049.75;6007.3701171875;6024.97021484375;2904530000;-0.04
130;2024-12-27;5970.83984375;6006.169921875;5932.9501953125;6006.169921875;3159610000;-1.11
131;2024-12-30;5906.93994140625;5940.7900390625;5869.16015625;5920.669921875;3433250000;-1.07
132;2024-12-31;5881.6298828125;5929.740234375;5868.85986328125;5919.740234375;3128350000;-0.43
133;2025-01-02;5868.5498046875;5935.08984375;5829.52978515625;5903.259765625;3621680000;-0.22
134;2025-01-03;5942.47021484375;5949.33984375;5888.66015625;5891.06982421875;3667340000;1.26
135;2025-01-06;5975.3798828125;6021.0400390625;5960.009765625;5982.81005859375;4940120000;0.55
136;2025-01-07;5909.02978515625;6000.68017578125;5890.68017578125;5993.259765625;4517330000;-1.11
137;2025-01-08;5918.25;5927.89013671875;5874.77978515625;5910.66015625;4441740000;0.16
138;2025-01-10;5827.0400390625;5890.35009765625;5807.77978515625;5890.35009765625;4751930000;-1.54
139;2025-01-13;5836.22021484375;5838.60986328125;5773.31005859375;5782.02001953125;4421200000;0.16
140;2025-01-14;5842.91015625;5871.919921875;5805.419921875;5859.27001953125;4142280000;0.11
141;2025-01-15;5949.91015625;5960.60986328125;5905.2099609375;5905.2099609375;4544570000;1.83
142;2025-01-16;5937.33984375;5964.68994140625;5930.72021484375;5963.60986328125;4285810000;-0.21
143;2025-01-17;5996.66015625;6014.9599609375;5978.43994140625;5995.39990234375;4366830000;1.0
144;2025-01-21;6049.240234375;6051.509765625;6006.8798828125;6014.1201171875;4702920000;0.88
145;2025-01-22;6086.3701171875;6100.81005859375;6076.1298828125;6081.39013671875;4323040000;0.61
146;2025-01-23;6118.7099609375;6118.72998046875;6074.669921875;6076.31982421875;4432250000;0.53
147;2025-01-24;6101.240234375;6128.18017578125;6088.740234375;6121.43017578125;4214250000;-0.29
148;2025-01-27;6012.27978515625;6017.169921875;5962.919921875;5969.0400390625;5198750000;-1.46
149;2025-01-28;6067.7001953125;6074.5400390625;5994.6298828125;6026.97021484375;4473640000;0.92
150;2025-01-29;6039.31005859375;6062.830078125;6012.9599609375;6057.7001953125;4115310000;-0.47
151;2025-01-30;6071.169921875;6086.64013671875;6027.4599609375;6050.75;4634620000;0.53
152;2025-01-31;6040.52978515625;6120.91015625;6030.93017578125;6096.7900390625;4843770000;-0.5
153;2025-02-03;5994.56982421875;6022.1298828125;5923.93017578125;5969.64990234375;4797210000;-0.76
154;2025-02-04;6037.8798828125;6042.47998046875;5990.8701171875;5998.14013671875;4410160000;0.72
155;2025-02-05;6061.47998046875;6062.85986328125;6007.06005859375;6020.4501953125;4756250000;0.39
156;2025-02-06;6083.56982421875;6084.02978515625;6046.830078125;6072.22021484375;4847120000;0.36
157;2025-02-07;6025.990234375;6101.27978515625;6019.9599609375;6083.1298828125;4766900000;-0.95
158;2025-02-10;6066.43994140625;6073.3798828125;6044.83984375;6046.39990234375;4458760000;0.67
159;2025-02-11;6068.5;6076.27978515625;6042.33984375;6049.31982421875;4324880000;0.03
160;2025-02-12;6051.97021484375;6063.0;6003.0;6025.080078125;4627960000;-0.27
161;2025-02-13;6115.06982421875;6116.91015625;6050.9501953125;6060.58984375;4763800000;1.04
162;2025-02-14;6114.6298828125;6127.47021484375;6107.6201171875;6115.52001953125;4335190000;-0.01
163;2025-02-18;6129.580078125;6129.6298828125;6099.509765625;6121.60009765625;4684980000;0.24
164;2025-02-19;6144.14990234375;6147.43017578125;6111.14990234375;6117.759765625;4562330000;0.24
165;2025-02-20;6117.52001953125;6134.5;6084.58984375;6134.5;4813690000;-0.43
166;2025-02-21;6013.1298828125;6114.81982421875;6008.56005859375;6114.10009765625;5434560000;-1.71
167;2025-02-24;5983.25;6043.64990234375;5977.830078125;6026.68994140625;4990120000;-0.5
168;2025-02-25;5955.25;5992.64990234375;5908.490234375;5982.72998046875;5374690000;-0.47
169;2025-02-26;5956.06005859375;6009.81982421875;5932.68994140625;5970.8701171875;4869580000;0.01
170;2025-02-27;5861.56982421875;5993.68994140625;5858.77978515625;5981.8798828125;5057680000;-1.59
171;2025-02-28;5954.5;5959.39990234375;5837.66015625;5856.740234375;6441140000;1.59
172;2025-03-03;5849.72021484375;5986.08984375;5810.91015625;5968.330078125;5613850000;-1.76
173;2025-03-04;5778.14990234375;5865.080078125;5732.58984375;5811.97998046875;6138110000;-1.22
174;2025-03-05;5842.6298828125;5860.58984375;5742.35009765625;5781.35986328125;5285970000;1.12
175;2025-03-06;5738.52001953125;5812.080078125;5711.64013671875;5785.8701171875;5165080000;-1.78
176;2025-03-07;5770.2001953125;5783.009765625;5666.2900390625;5726.009765625;5705140000;0.55
177;2025-03-10;5614.56005859375;5705.3701171875;5564.02001953125;5705.3701171875;6409370000;-2.7
178;2025-03-11;5572.06982421875;5636.2998046875;5528.41015625;5603.64990234375;6221240000;-0.76
179;2025-03-12;5599.2998046875;5642.18994140625;5546.08984375;5624.83984375;5219830000;0.49
180;2025-03-13;5521.52001953125;5597.77978515625;5504.64990234375;5594.4501953125;5018980000;-1.39
181;2025-03-14;5638.93994140625;5645.27001953125;5563.85009765625;5563.85009765625;4863180000;2.13
182;2025-03-17;5675.1201171875;5703.52001953125;5631.1201171875;5635.60009765625;5031770000;0.64
183;2025-03-18;5614.66015625;5654.52978515625;5597.759765625;5654.52978515625;4666270000;-1.07
184;2025-03-19;5675.2900390625;5715.330078125;5622.2001953125;5632.3701171875;4660090000;1.08
185;2025-03-20;5662.89013671875;5711.14990234375;5632.330078125;5646.919921875;4678420000;-0.22
186;2025-03-21;5667.56005859375;5670.83984375;5603.10009765625;5630.72998046875;9367460000;0.08
187;2025-03-24;5767.56982421875;5775.14013671875;5718.080078125;5718.080078125;4517990000;1.76
188;2025-03-25;5776.64990234375;5786.9501953125;5760.419921875;5775.9599609375;4467340000;0.16
189;2025-03-26;5712.2001953125;5783.6201171875;5694.41015625;5771.66015625;4183140000;-1.12
190;2025-03-27;5693.31005859375;5732.27978515625;5670.93994140625;5695.64013671875;4403460000;-0.33
191;2025-03-28;5580.93994140625;5685.89013671875;5572.419921875;5679.2001953125;4513330000;-1.97
192;2025-03-31;5611.85009765625;5627.56005859375;5488.72998046875;5527.91015625;5257250000;0.55
193;2025-04-01;5633.06982421875;5650.56982421875;5558.52001953125;5597.52978515625;4434500000;0.38
194;2025-04-02;5670.97021484375;5695.31005859375;5571.47998046875;5580.759765625;4243830000;0.67
195;2025-04-03;5396.52001953125;5499.52978515625;5390.830078125;5492.740234375;7210470000;-4.84
196;2025-04-04;5074.080078125;5292.14013671875;5069.89990234375;5292.14013671875;8853500000;-5.97
197;2025-04-07;5062.25;5246.56982421875;4835.0400390625;4953.7900390625;8691980000;-0.23
198;2025-04-08;4982.77001953125;5267.47021484375;4910.419921875;5193.56982421875;7408140000;-1.57
199;2025-04-09;5456.89990234375;5481.33984375;4948.43017578125;4965.27978515625;9489600000;9.52
200;2025-04-10;5268.0498046875;5353.14990234375;5115.27001953125;5353.14990234375;6677140000;-3.46
201;2025-04-11;5363.35986328125;5381.4599609375;5220.77001953125;5255.56005859375;5602550000;1.81
202;2025-04-14;5405.97021484375;5459.4599609375;5358.02001953125;5441.9599609375;5031440000;0.79
203;2025-04-15;5396.6298828125;5450.41015625;5386.43994140625;5411.990234375;4317110000;-0.17
204;2025-04-16;5275.7001953125;5367.240234375;5220.7900390625;5335.75;4607750000;-2.24
205;2025-04-17;5282.7001953125;5328.31005859375;5255.580078125;5305.4501953125;4714880000;0.13
206;2025-04-21;5158.2001953125;5232.93994140625;5101.6298828125;5232.93994140625;4226340000;-2.36
207;2025-04-22;5287.759765625;5309.60986328125;5207.669921875;5207.669921875;4666950000;2.51
208;2025-04-23;5375.85986328125;5469.68994140625;5356.169921875;5395.919921875;5371390000;1.67
209;2025-04-24;5484.77001953125;5489.39990234375;5371.9599609375;5381.3798828125;4697710000;2.03
210;2025-04-25;5525.2099609375;5528.10986328125;5455.85986328125;5489.72998046875;4236580000;0.74
211;2025-04-28;5528.75;5553.66015625;5468.64013671875;5529.22021484375;4257880000;0.06
212;2025-04-29;5560.830078125;5571.9501953125;5505.7001953125;5508.8701171875;4747150000;0.58
213;2025-04-30;5569.06005859375;5581.83984375;5433.240234375;5499.43994140625;5449490000;0.15
214;2025-05-01;5604.14013671875;5658.91015625;5597.35009765625;5625.14013671875;4935270000;0.63
215;2025-05-02;5686.669921875;5700.7001953125;5642.27978515625;5645.8798828125;4854380000;1.47
216;2025-05-05;5650.3798828125;5683.3798828125;5634.47998046875;5655.31982421875;4358260000;-0.64
217;2025-05-06;5606.91015625;5649.580078125;5586.0400390625;5605.8701171875;4717260000;-0.77
218;2025-05-07;5631.27978515625;5654.72998046875;5578.64013671875;5614.18017578125;4987440000;0.43
219;2025-05-08;5663.93994140625;5720.10009765625;5635.3798828125;5663.60009765625;5627400000;0.58
220;2025-05-09;5659.91015625;5691.68994140625;5644.14990234375;5679.64990234375;4645090000;-0.07
221;2025-05-12;5844.18994140625;5845.3701171875;5786.080078125;5807.2001953125;6014580000;3.26
222;2025-05-13;5886.5498046875;5906.64013671875;5845.02001953125;5854.14990234375;5516290000;0.72
223;2025-05-14;5892.580078125;5906.5498046875;5872.10986328125;5896.740234375;5233450000;0.1
224;2025-05-15;5916.93017578125;5924.2099609375;5865.16015625;5869.81982421875;4991290000;0.41
225;2025-05-16;5958.3798828125;5958.6201171875;5907.35986328125;5929.08984375;4850850000;0.7
226;2025-05-19;5963.60009765625;5968.60986328125;5895.68994140625;5902.8798828125;4144010000;0.09
227;2025-05-20;5940.4599609375;5953.06005859375;5909.259765625;5944.66015625;4416850000;-0.39
228;2025-05-21;5844.60986328125;5938.3701171875;5830.91015625;5910.18017578125;5254250000;-1.61
229;2025-05-22;5842.009765625;5878.080078125;5825.81982421875;5841.259765625;5157050000;-0.04
230;2025-05-23;5802.81982421875;5829.509765625;5767.41015625;5781.89013671875;4662820000;-0.67
231;2025-05-27;5921.5400390625;5924.330078125;5854.06982421875;5854.06982421875;5366380000;2.05
232;2025-05-28;5888.5498046875;5939.919921875;5881.8798828125;5925.5400390625;4665050000;-0.56
233;2025-05-29;5912.169921875;5943.1298828125;5873.7998046875;5939.9599609375;4569750000;0.4
234;2025-05-30;5911.68994140625;5922.14013671875;5843.66015625;5903.669921875;6378540000;-0.01
235;2025-06-02;5935.93994140625;5937.39990234375;5861.43017578125;5896.68017578125;4832240000;0.41
236;2025-06-03;5970.3701171875;5981.35009765625;5929.0;5938.56005859375;5026680000;0.58
237;2025-06-04;5970.81005859375;5990.47998046875;5966.10986328125;5978.93994140625;4767050000;0.01
238;2025-06-05;5939.2998046875;5999.7001953125;5921.2001953125;5985.669921875;5091850000;-0.53
239;2025-06-06;6000.35986328125;6016.8701171875;5978.6298828125;5987.06005859375;4355710000;1.03
240;2025-06-09;6005.8798828125;6021.31005859375;5994.18017578125;6004.6298828125;4642360000;0.09
241;2025-06-10;6038.81005859375;6043.009765625;6000.27978515625;6009.91015625;4882880000;0.55
242;2025-06-11;6022.240234375;6059.39990234375;6002.31982421875;6049.3798828125;5111550000;-0.27
243;2025-06-12;6045.259765625;6045.43017578125;6003.8798828125;6009.89990234375;4669500000;0.38
244;2025-06-13;5976.97021484375;6026.16015625;5963.2099609375;6000.56005859375;5258910000;-1.13
245;2025-06-16;6033.10986328125;6050.830078125;6004.0;6004.0;5111710000;0.94
246;2025-06-17;5982.72021484375;6023.25;5974.7998046875;6012.14990234375;4955700000;-0.84
247;2025-06-18;5980.8701171875;6018.25;5971.89013671875;5987.93017578125;5106470000;-0.03
248;2025-06-20;5967.83984375;6018.2001953125;5952.56005859375;5999.669921875;7451500000;-0.22
249;2025-06-23;6025.169921875;6028.77001953125;5943.22998046875;5969.669921875;5597000000;0.96
250;2025-06-24;6092.18017578125;6101.759765625;6059.25;6061.2099609375;5443690000;1.11
251;2025-06-25;6092.16015625;6108.509765625;6080.08984375;6104.22998046875;5171110000;-0.0
252;2025-06-26;6141.02001953125;6146.52001953125;6107.27001953125;6112.08984375;5308140000;0.8
253;2025-06-27;6173.06982421875;6187.68017578125;6132.35009765625;6150.7001953125;7889350000;0.52
254;2025-06-30;6204.9501953125;6215.080078125;6174.97021484375;6193.35986328125;5782900000;0.52
255;2025-07-01;6198.009765625;6210.77978515625;6177.97021484375;6187.25;6275310000;-0.11
256;2025-07-02;6227.419921875;6227.60009765625;6188.2900390625;6193.8798828125;5645710000;0.47
257;2025-07-03;6279.35009765625;6284.64990234375;6246.4599609375;6246.4599609375;3378110000;0.83
258;2025-07-07;6229.97998046875;6262.06982421875;6201.0;6259.0400390625;5236740000;-0.79
259;2025-07-08;6225.52001953125;6242.7001953125;6217.75;6234.02978515625;5739030000;-0.07
260;2025-07-09;6263.259765625;6269.16015625;6231.43017578125;6243.330078125;4813340000;0.61
261;2025-07-10;6280.4599609375;6290.22021484375;6251.43994140625;6266.7998046875;5367350000;0.27
262;2025-07-11;6259.75;6269.43994140625;6237.60009765625;6255.68017578125;4656210000;-0.33
263;2025-07-14;6268.56005859375;6273.31005859375;6239.22021484375;6255.14990234375;4722250000;0.14
264;2025-07-15;6243.759765625;6302.0400390625;6241.68017578125;6295.2900390625;5133670000;-0.4
265;2025-07-16;6263.7001953125;6268.1201171875;6201.58984375;6254.5;5177460000;0.32
266;2025-07-17;6297.35986328125;6304.68994140625;6262.27001953125;6263.39990234375;5512290000;0.54
267;2025-07-18;6296.7900390625;6315.60986328125;6285.27001953125;6312.9501953125;5184700000;-0.01
268;2025-07-21;6305.60009765625;6336.080078125;6303.7900390625;6304.740234375;5010840000;0.14
269;2025-07-22;6309.6201171875;6316.1201171875;6281.7099609375;6306.60009765625;5662040000;0.06
270;2025-07-23;6358.91015625;6360.64013671875;6317.490234375;6326.89990234375;5642510000;0.78
271;2025-07-24;6363.35009765625;6381.31005859375;6360.56982421875;6368.60009765625;5282720000;0.07
272;2025-07-25;6388.64013671875;6395.81982421875;6368.52978515625;6370.009765625;4470720000;0.4
273;2025-07-28;6389.77001953125;6401.06982421875;6375.7900390625;6397.68994140625;4565620000;0.02
274;2025-07-29;6370.85986328125;6409.259765625;6363.919921875;6405.6201171875;5076120000;-0.3
275;2025-07-30;6362.89990234375;6396.5400390625;6336.3798828125;6381.22998046875;5375070000;-0.12
276;2025-07-31;6339.39013671875;6427.02001953125;6327.64013671875;6427.02001953125;6077080000;-0.37
277;2025-08-01;6238.009765625;6287.27978515625;6212.68994140625;6287.27978515625;5827150000;-1.6
278;2025-08-04;6329.93994140625;6330.68994140625;6271.7099609375;6271.7099609375;4842580000;1.47
279;2025-08-05;6299.18994140625;6346.0;6289.3701171875;6336.6298828125;5517410000;-0.49
280;2025-08-06;6345.06005859375;6352.830078125;6301.10986328125;6309.2998046875;5408560000;0.73
281;2025-08-07;6340.0;6389.7099609375;6310.31982421875;6374.31982421875;5306090000;-0.08
282;2025-08-08;6389.4501953125;6395.16015625;6355.22021484375;6355.22021484375;4769910000;0.78
283;2025-08-11;6373.4501953125;6407.25;6364.06005859375;6389.669921875;4652400000;-0.25
284;2025-08-12;6445.759765625;6446.5498046875;6385.759765625;6395.169921875;5135300000;1.13
