;Date;Close;High;Low;Open;Volume;Retornos
24;2024-02-06;15609.0;15652.75;15515.25;15638.1904296875;4759640000;0.07
25;2024-02-07;15756.6396484375;15770.6796875;15645.8095703125;15690.349609375;4567580000;0.95
26;2024-02-08;15793.7099609375;15813.26953125;15739.1796875;15762.23046875;5675850000;0.24
27;2024-02-09;15990.66015625;16007.2900390625;15831.759765625;15842.3798828125;5797260000;1.25
28;2024-02-12;15942.5498046875;16080.0703125;15917.8701171875;15980.6201171875;5458490000;-0.3
29;2024-02-13;15655.599609375;15770.419921875;15551.4404296875;15598.8798828125;5599860000;-1.8
30;2024-02-14;15859.150390625;15865.509765625;15683.9404296875;15781.7099609375;5092660000;1.3
31;2024-02-15;15906.169921875;15911.2197265625;15779.7197265625;15865.2998046875;6049100000;0.3
32;2024-02-16;15775.650390625;15917.41015625;15752.01953125;15910.4296875;5223800000;-0.82
33;2024-02-20;15630.7802734375;15730.4697265625;15508.5;15679.83984375;5595700000;-0.92
34;2024-02-21;15580.8701171875;15583.6796875;15451.650390625;15532.1201171875;4845740000;-0.32
35;2024-02-22;16041.6201171875;16061.8203125;15869.240234375;15904.48046875;5653930000;2.96
36;2024-02-23;15996.8203125;16134.2197265625;15954.5;16094.7998046875;5077910000;-0.28
37;2024-02-26;15976.25;16054.900390625;15973.900390625;16014.4501953125;5417630000;-0.13
38;2024-02-27;16035.2998046875;16046.099609375;15940.509765625;16013.98046875;5423020000;0.37
39;2024-02-28;15947.740234375;16003.5595703125;15924.7197265625;15969.1396484375;5581690000;-0.55
40;2024-02-29;16091.919921875;16115.9599609375;15931.7001953125;16059.33984375;6265340000;0.9
41;2024-03-01;16274.9404296875;16302.240234375;16096.599609375;16109.830078125;5457910000;1.14
42;2024-03-04;16207.509765625;16289.0595703125;16199.0595703125;16264.2099609375;5725470000;-0.41
43;2024-03-05;15939.58984375;16087.5703125;15862.6298828125;16077.740234375;6356800000;-1.65
44;2024-03-06;16031.5400390625;16128.5595703125;15956.66015625;16092.0;5511370000;0.58
45;2024-03-07;16273.3798828125;16309.01953125;16096.009765625;16147.3203125;5072790000;1.51
46;2024-03-08;16085.1103515625;16449.69921875;16059.5;16322.099609375;5411790000;-1.16
47;2024-03-11;16019.26953125;16085.9501953125;15978.0400390625;16052.6298828125;4917620000;-0.41
48;2024-03-12;16265.6396484375;16275.4501953125;15992.98046875;16116.98046875;5100330000;1.54
49;2024-03-13;16177.76953125;16233.2998046875;16143.33984375;16220.1103515625;4839000000;-0.54
50;2024-03-14;16128.5302734375;16245.3203125;16039.6796875;16209.1904296875;5450980000;-0.3
51;2024-03-15;15973.169921875;16055.330078125;15925.91015625;16043.580078125;8261950000;-0.96
52;2024-03-18;16103.4501953125;16247.58984375;16094.169921875;16154.919921875;5025040000;0.82
53;2024-03-19;16166.7900390625;16175.58984375;15951.8603515625;16031.9296875;4758740000;0.39
54;2024-03-20;16369.41015625;16377.4404296875;16127.48046875;16185.759765625;5298380000;1.25
55;2024-03-21;16401.83984375;16538.859375;16393.900390625;16517.240234375;5134740000;0.2
56;2024-03-22;16428.8203125;16467.619140625;16361.0;16387.830078125;4339930000;0.16
57;2024-03-25;16384.470703125;16441.169921875;16315.7197265625;16335.2998046875;4636940000;-0.27
58;2024-03-26;16315.7001953125;16476.380859375;16312.9501953125;16446.849609375;5144260000;-0.42
59;2024-03-27;16399.51953125;16431.8203125;16279.169921875;16424.759765625;4768930000;0.51
60;2024-03-28;16379.4599609375;16420.919921875;16347.3798828125;16377.23046875;5174450000;-0.12
61;2024-04-01;16396.830078125;16490.650390625;16327.8896484375;16397.05078125;4798390000;0.11
62;2024-04-02;16240.4501953125;16251.41015625;16137.240234375;16199.240234375;4710280000;-0.95
63;2024-04-03;16277.4599609375;16340.740234375;16169.3095703125;16178.7998046875;5151500000;0.23
64;2024-04-04;16049.080078125;16468.0390625;16046.5595703125;16418.5703125;5368700000;-1.4
65;2024-04-05;16248.51953125;16326.5;16080.48046875;16095.400390625;4578130000;1.24
66;2024-04-08;16253.9599609375;16323.599609375;16220.7197265625;16285.1796875;4386700000;0.03
67;2024-04-09;16306.6396484375;16348.1796875;16141.150390625;16328.759765625;4869190000;0.32
68;2024-04-10;16170.3603515625;16200.099609375;16092.01953125;16104.009765625;5308250000;-0.84
69;2024-04-11;16442.19921875;16464.599609375;16154.650390625;16236.2001953125;4714750000;1.68
70;2024-04-12;16175.08984375;16341.4599609375;16125.330078125;16293.0302734375;4552740000;-1.62
71;2024-04-15;15885.01953125;16295.26953125;15863.8798828125;16276.4697265625;4910550000;-1.79
72;2024-04-16;15865.25;15965.7900390625;15822.01953125;15856.3798828125;5001860000;-0.12
73;2024-04-17;15683.3701171875;15957.0302734375;15654.509765625;15942.2900390625;4991470000;-1.15
74;2024-04-18;15601.5;15786.1201171875;15587.5;15705.6904296875;4932540000;-0.52
75;2024-04-19;15282.009765625;15576.7001953125;15222.7802734375;15547.099609375;5316010000;-2.05
76;2024-04-22;15451.3095703125;15539.0;15265.66015625;15396.1298828125;4616730000;1.11
77;2024-04-23;15696.6396484375;15730.349609375;15510.58984375;15525.5498046875;4951670000;1.59
78;2024-04-24;15712.75;15839.0;15634.4404296875;15805.599609375;4735870000;0.1
79;2024-04-25;15611.759765625;15644.509765625;15343.91015625;15375.259765625;4743640000;-0.64
80;2024-04-26;15927.900390625;15981.0;15770.7197265625;15821.33984375;4694400000;2.03
81;2024-04-29;15983.080078125;16021.490234375;15885.8896484375;16007.0;4972520000;0.35
82;2024-04-30;15657.8203125;15979.3603515625;15655.669921875;15920.8896484375;5229400000;-2.04
83;2024-05-01;15605.48046875;15926.2197265625;15557.6396484375;15646.08984375;5277790000;-0.33
84;2024-05-02;15840.9599609375;15862.7900390625;15604.73046875;15758.1103515625;4901610000;1.51
85;2024-05-03;16156.330078125;16204.7099609375;16068.33984375;16147.48046875;4887310000;1.99
86;2024-05-06;16349.25;16350.080078125;16197.8603515625;16208.5400390625;4460130000;1.19
87;2024-05-07;16332.5595703125;16397.390625;16303.83984375;16358.33984375;5041870000;-0.1
88;2024-05-08;16302.759765625;16341.650390625;16226.0703125;16226.0703125;4530190000;-0.18
89;2024-05-09;16346.259765625;16362.7900390625;16241.98046875;16323.740234375;4505120000;0.27
90;2024-05-10;16340.8701171875;16437.390625;16293.51953125;16389.01953125;4402110000;-0.03
91;2024-05-13;16388.240234375;16407.05078125;16334.8603515625;16400.310546875;4452750000;0.29
92;2024-05-14;16511.1796875;16526.26953125;16386.4296875;16391.16015625;7270240000;0.75
93;2024-05-15;16742.390625;16749.740234375;16544.08984375;16601.140625;8538990000;1.4
94;2024-05-16;16698.3203125;16797.830078125;16693.44921875;16738.109375;11932600000;-0.26
95;2024-05-17;16685.970703125;16726.41015625;16613.83984375;16708.490234375;9587280000;-0.07
96;2024-05-20;16794.869140625;16823.830078125;16695.689453125;16702.01953125;6861320000;0.65
97;2024-05-21;16832.619140625;16839.01953125;16719.970703125;16736.099609375;6245090000;0.22
98;2024-05-22;16801.5390625;16855.26953125;16712.08984375;16839.01953125;7277340000;-0.18
99;2024-05-23;16736.029296875;16996.390625;16678.369140625;16996.390625;7752800000;-0.39
100;2024-05-24;16920.7890625;16947.80078125;16771.580078125;16786.7890625;5836040000;1.1
101;2024-05-28;17019.880859375;17032.66015625;16917.509765625;16988.310546875;6293380000;0.59
102;2024-05-29;16920.580078125;16989.599609375;16873.970703125;16879.349609375;6652480000;-0.58
103;2024-05-30;16737.080078125;16900.4609375;16690.359375;16878.630859375;6659290000;-1.08
104;2024-05-31;16735.01953125;16789.26953125;16445.5390625;16771.900390625;6674090000;-0.01
105;2024-06-03;16828.669921875;16909.890625;16646.4296875;16865.69921875;5422040000;0.56
106;2024-06-04;16857.05078125;16891.869140625;16750.390625;16823.880859375;4917350000;0.17
107;2024-06-05;17187.900390625;17187.919921875;16955.560546875;16974.48046875;5325000000;1.96
108;2024-06-06;17173.119140625;17235.73046875;17123.58984375;17204.869140625;4960580000;-0.09
109;2024-06-07;17133.130859375;17229.310546875;17090.0390625;17124.140625;4755650000;-0.23
110;2024-06-10;17192.529296875;17213.44921875;17057.33984375;17083.44921875;5207110000;0.35
111;2024-06-11;17343.55078125;17345.05078125;17107.990234375;17160.419921875;5009220000;0.88
112;2024-06-12;17608.439453125;17725.390625;17490.640625;17502.150390625;5560630000;1.53
113;2024-06-13;17667.560546875;17741.80078125;17566.3203125;17715.26953125;4916020000;0.34
114;2024-06-14;17688.880859375;17693.4296875;17590.80078125;17621.1796875;4973820000;0.12
115;2024-06-17;17857.01953125;17935.990234375;17636.359375;17697.30078125;6061200000;0.95
116;2024-06-18;17862.23046875;17890.51953125;17796.880859375;17856.759765625;5796180000;0.03
117;2024-06-20;17721.58984375;17936.7890625;17650.689453125;17913.939453125;6289300000;-0.79
118;2024-06-21;17689.359375;17787.33984375;17620.5703125;17681.009765625;8589160000;-0.18
119;2024-06-24;17496.8203125;17730.119140625;17494.01953125;17640.259765625;5503210000;-1.09
120;2024-06-25;17717.650390625;17734.33984375;17546.630859375;17572.16015625;4848280000;1.26
121;2024-06-26;17805.16015625;17813.55078125;17687.0703125;17697.26953125;5294310000;0.49
122;2024-06-27;17858.6796875;17892.779296875;17765.419921875;17793.94921875;5382060000;0.3
123;2024-06-28;17732.599609375;18035.0;17723.830078125;17891.099609375;8960940000;-0.71
124;2024-07-01;17879.30078125;17894.279296875;17657.640625;17773.900390625;5189990000;0.83
125;2024-07-02;18028.759765625;18031.2890625;17802.240234375;17808.0390625;4526550000;0.84
126;2024-07-03;18188.30078125;18188.30078125;18016.119140625;18016.119140625;3713960000;0.88
127;2024-07-05;18352.759765625;18366.310546875;18197.140625;18200.599609375;4851000000;0.9
128;2024-07-08;18403.740234375;18416.939453125;18342.599609375;18371.859375;5286260000;0.28
129;2024-07-09;18429.2890625;18511.890625;18381.599609375;18465.01953125;4839140000;0.14
130;2024-07-10;18647.44921875;18655.189453125;18467.580078125;18512.08984375;5228240000;1.18
131;2024-07-11;18283.41015625;18671.0703125;18238.779296875;18659.25;6366620000;-1.95
132;2024-07-12;18398.44921875;18556.73046875;18293.599609375;18303.640625;5845930000;0.63
133;2024-07-15;18472.5703125;18641.529296875;18397.830078125;18485.91015625;5450350000;0.4
134;2024-07-16;18509.33984375;18576.830078125;18386.0703125;18534.26953125;5812930000;0.2
135;2024-07-17;17996.919921875;18223.240234375;17972.869140625;18188.189453125;6007280000;-2.77
136;2024-07-18;17871.220703125;18130.869140625;17759.5390625;18119.150390625;5977260000;-0.7
137;2024-07-19;17726.939453125;17935.140625;17691.4296875;17835.58984375;4992930000;-0.81
138;2024-07-22;18007.5703125;18040.990234375;17839.759765625;17923.650390625;5093620000;1.58
139;2024-07-23;17997.349609375;18128.380859375;17968.099609375;17982.740234375;4938000000;-0.06
140;2024-07-24;17342.41015625;17747.060546875;17313.51953125;17733.91015625;6735560000;-3.64
141;2024-07-25;17181.720703125;17544.4609375;17033.9609375;17352.640625;6114350000;-0.93
142;2024-07-26;17357.880859375;17454.5703125;17239.990234375;17331.94921875;5281560000;1.03
143;2024-07-29;17370.19921875;17535.3203125;17299.830078125;17444.390625;4897230000;0.07
144;2024-07-30;17147.419921875;17468.560546875;17015.380859375;17424.099609375;5564310000;-1.28
145;2024-07-31;17599.400390625;17693.98046875;17438.599609375;17499.23046875;6292560000;2.64
146;2024-08-01;17194.150390625;17791.580078125;17051.419921875;17647.029296875;6664550000;-2.3
147;2024-08-02;16776.16015625;16920.630859375;16582.7890625;16780.44921875;6313870000;-2.43
148;2024-08-05;16200.080078125;16453.4609375;15708.5400390625;15712.5302734375;6852190000;-3.43
149;2024-08-06;16366.849609375;16620.310546875;16137.650390625;16261.3603515625;5908930000;1.03
150;2024-08-07;16195.8095703125;16709.810546875;16179.5302734375;16622.310546875;5913620000;-1.05
151;2024-08-08;16660.01953125;16694.25;16262.9296875;16408.26953125;5815880000;2.87
152;2024-08-09;16745.30078125;16789.220703125;16574.5703125;16636.51953125;5783410000;0.51
153;2024-08-12;16780.609375;16895.7890625;16699.390625;16793.640625;4890850000;0.21
154;2024-08-13;17187.609375;17192.7890625;16943.94921875;16944.740234375;5469160000;2.43
155;2024-08-14;17192.599609375;17260.73046875;17032.169921875;17227.640625;4985480000;0.03
156;2024-08-15;17594.5;17602.720703125;17375.41015625;17394.5390625;5478170000;2.34
157;2024-08-16;17631.720703125;17674.650390625;17502.830078125;17516.400390625;5138150000;0.21
158;2024-08-19;17876.76953125;17877.439453125;17585.580078125;17649.740234375;5564300000;1.39
159;2024-08-20;17816.939453125;17932.529296875;17758.19921875;17849.08984375;5305260000;-0.33
160;2024-08-21;17918.990234375;17963.0703125;17790.98046875;17840.509765625;4765150000;0.57
161;2024-08-22;17619.349609375;18017.689453125;17589.150390625;17993.720703125;5065360000;-1.67
162;2024-08-23;17877.7890625;17941.26953125;17700.26953125;17772.73046875;5380810000;1.47
163;2024-08-26;17725.76953125;17909.08984375;17645.689453125;17867.849609375;5110940000;-0.85
164;2024-08-27;17754.8203125;17789.720703125;17573.369140625;17655.51953125;4362380000;0.16
165;2024-08-28;17556.029296875;17759.939453125;17439.400390625;17738.80078125;5211920000;-1.12
166;2024-08-29;17516.4296875;17789.2109375;17482.599609375;17610.5703125;5727780000;-0.23
167;2024-08-30;17713.619140625;17720.380859375;17498.7890625;17650.490234375;5531150000;1.13
168;2024-09-03;17136.30078125;17585.44921875;17057.7890625;17585.44921875;5813970000;-3.26
169;2024-09-04;17084.30078125;17232.650390625;16984.669921875;17015.7109375;5011820000;-0.3
170;2024-09-05;17127.66015625;17295.580078125;17035.0703125;17063.240234375;4983030000;0.25
171;2024-09-06;16690.830078125;17166.5390625;16668.5703125;17137.619140625;5549030000;-2.55
172;2024-09-09;16884.599609375;16923.279296875;16732.83984375;16835.669921875;5132150000;1.16
173;2024-09-10;17025.880859375;17036.0703125;16801.130859375;16949.640625;4963740000;0.84
174;2024-09-11;17395.529296875;17420.23046875;16787.83984375;17061.41015625;6086930000;2.17
175;2024-09-12;17569.6796875;17605.720703125;17338.3203125;17413.890625;4983120000;1.0
176;2024-09-13;17683.98046875;17719.140625;17564.609375;17575.259765625;4802880000;0.65
177;2024-09-16;17592.130859375;17618.400390625;17480.66015625;17573.69921875;4675530000;-0.52
178;2024-09-17;17628.060546875;17781.740234375;17544.640625;17707.01953125;4959520000;0.2
179;2024-09-18;17573.30078125;17832.69921875;17556.4296875;17663.380859375;5611630000;-0.31
180;2024-09-19;18013.98046875;18099.9296875;17909.75;17980.890625;5574650000;2.51
181;2024-09-20;17948.3203125;18024.33984375;17835.640625;17999.349609375;9914480000;-0.36
182;2024-09-23;17974.26953125;18021.580078125;17936.369140625;17994.91015625;5237310000;0.14
183;2024-09-24;18074.51953125;18091.9609375;17863.380859375;18046.439453125;5347580000;0.56
184;2024-09-25;18082.2109375;18155.0390625;18040.619140625;18050.359375;4858060000;0.04
185;2024-09-26;18190.2890625;18327.33984375;18071.740234375;18327.33984375;5669210000;0.6
186;2024-09-27;18119.58984375;18238.279296875;18069.1796875;18228.779296875;5367890000;-0.39
187;2024-09-30;18189.169921875;18198.16015625;17997.560546875;18069.830078125;5846150000;0.38
188;2024-10-01;17910.359375;18162.720703125;17779.76953125;18154.939453125;5879980000;-1.53
189;2024-10-02;17925.119140625;17978.580078125;17767.7890625;17867.119140625;5489040000;0.08
190;2024-10-03;17918.48046875;18011.25;17826.419921875;17859.490234375;5208990000;-0.04
191;2024-10-04;18137.849609375;18145.279296875;17952.30078125;18130.419921875;5136070000;1.22
192;2024-10-07;17923.900390625;18096.330078125;17900.0390625;18080.119140625;5240320000;-1.18
193;2024-10-08;18182.919921875;18203.0390625;17989.69921875;18017.9296875;5566510000;1.45
194;2024-10-09;18291.619140625;18302.05078125;18133.01953125;18179.220703125;5228670000;0.6
195;2024-10-10;18282.05078125;18333.390625;18154.1796875;18200.619140625;5855390000;-0.05
196;2024-10-11;18342.939453125;18375.529296875;18208.439453125;18217.73046875;5140440000;0.33
197;2024-10-14;18502.689453125;18547.919921875;18423.599609375;18426.66015625;4894710000;0.87
198;2024-10-15;18315.58984375;18564.25;18252.51953125;18515.970703125;6522700000;-1.01
199;2024-10-16;18367.080078125;18383.109375;18214.9609375;18333.2890625;5257570000;0.28
200;2024-10-17;18373.609375;18541.4609375;18368.7890625;18537.2109375;5806860000;0.04
201;2024-10-18;18489.55078125;18524.330078125;18452.580078125;18466.009765625;5090190000;0.63
202;2024-10-21;18540.009765625;18543.580078125;18377.630859375;18456.48046875;6092180000;0.27
203;2024-10-22;18579.76953125;18620.7109375;18413.470703125;18451.859375;6407180000;0.21
204;2024-10-23;18276.650390625;18509.189453125;18146.609375;18502.060546875;6245610000;-1.63
205;2024-10-24;18415.490234375;18435.369140625;18305.419921875;18384.16015625;5761280000;0.76
206;2024-10-25;18518.609375;18690.009765625;18487.060546875;18512.580078125;6100040000;0.56
207;2024-10-28;18567.189453125;18671.009765625;18563.01953125;18648.25;5641660000;0.26
208;2024-10-29;18712.75;18753.189453125;18509.58984375;18576.08984375;6881170000;0.78
209;2024-10-30;18607.9296875;18785.5;18598.240234375;18731.689453125;6514690000;-0.56
210;2024-10-31;18095.150390625;18427.310546875;18083.94921875;18427.310546875;6411940000;-2.76
211;2024-11-01;18239.919921875;18363.939453125;18181.529296875;18189.669921875;5896470000;0.8
212;2024-11-04;18179.98046875;18308.30078125;18112.830078125;18220.4296875;5762320000;-0.33
213;2024-11-05;18439.169921875;18449.6796875;18250.7109375;18250.7109375;7060340000;1.43
214;2024-11-06;18983.470703125;19000.5;18730.2109375;18772.759765625;8138050000;2.95
215;2024-11-07;19269.4609375;19301.69921875;19084.4296875;19084.4296875;9232670000;1.51
216;2024-11-08;19286.779296875;19318.560546875;19224.4296875;19255.140625;7316010000;0.09
217;2024-11-11;19298.759765625;19366.0703125;19193.2890625;19355.33984375;8087930000;0.06
218;2024-11-12;19281.400390625;19343.05078125;19168.51953125;19289.810546875;7816410000;-0.09
219;2024-11-13;19230.720703125;19358.48046875;19191.130859375;19286.4609375;9623670000;-0.26
220;2024-11-14;19107.650390625;19275.80078125;19073.390625;19256.08984375;8680480000;-0.64
221;2024-11-15;18680.119140625;18936.75;18598.869140625;18929.919921875;8002270000;-2.24
222;2024-11-18;18791.810546875;18865.279296875;18672.30078125;18717.9296875;8455360000;0.6
223;2024-11-19;18987.470703125;18992.080078125;18689.830078125;18699.7109375;7246610000;1.04
224;2024-11-20;18966.140625;18974.91015625;18724.390625;18971.310546875;7121670000;-0.11
225;2024-11-21;18972.419921875;19110.890625;18714.060546875;19072.779296875;7492540000;0.03
226;2024-11-22;19003.650390625;19025.76953125;18899.48046875;18966.3203125;6575820000;0.16
227;2024-11-25;19054.83984375;19208.6796875;18969.349609375;19140.58984375;7932980000;0.27
228;2024-11-26;19174.30078125;19184.400390625;19100.73046875;19109.080078125;6411770000;0.63
229;2024-11-27;19060.48046875;19133.109375;18937.19921875;19132.990234375;5619090000;-0.59
230;2024-11-29;19218.169921875;19245.490234375;19066.51953125;19087.470703125;4042550000;0.83
231;2024-12-02;19403.94921875;19436.919921875;19255.4296875;19255.4296875;6370530000;0.97
232;2024-12-03;19480.91015625;19486.150390625;19340.41015625;19364.33984375;6005160000;0.4
233;2024-12-04;19735.119140625;19741.759765625;19575.400390625;19587.48046875;7870030000;1.3
234;2024-12-05;19700.259765625;19790.029296875;19688.58984375;19756.400390625;7229510000;-0.18
235;2024-12-06;19859.76953125;19863.150390625;19734.419921875;19743.9609375;6787610000;0.81
236;2024-12-09;19736.689453125;19872.7890625;19698.05078125;19824.08984375;7884620000;-0.62
237;2024-12-10;19687.240234375;19887.080078125;19641.33984375;19796.390625;6843850000;-0.25
238;2024-12-11;20034.890625;20055.9296875;19830.640625;19832.9609375;6639720000;1.77
239;2024-12-12;19902.83984375;20018.240234375;19897.380859375;19947.33984375;7047550000;-0.66
240;2024-12-13;19926.720703125;20061.650390625;19817.470703125;19995.1796875;6028250000;0.12
241;2024-12-16;20173.890625;20204.580078125;19988.119140625;20016.119140625;8855040000;1.24
242;2024-12-17;20109.060546875;20148.830078125;20004.73046875;20095.619140625;9534350000;-0.32
243;2024-12-18;19392.689453125;20179.76953125;19336.58984375;20114.98046875;9996120000;-3.56
244;2024-12-19;19372.76953125;19623.01953125;19357.759765625;19565.66015625;8029590000;-0.1
245;2024-12-20;19572.599609375;19758.609375;19168.380859375;19190.0390625;10962450000;1.03
246;2024-12-23;19764.880859375;19772.099609375;19504.6796875;19641.05078125;6820720000;0.98
247;2024-12-24;20031.130859375;20031.130859375;19813.759765625;19818.48046875;4739190000;1.35
248;2024-12-26;20020.359375;20070.080078125;19888.109375;19979.25;6467910000;-0.05
249;2024-12-27;19722.029296875;19904.76953125;19553.400390625;19896.76953125;7765120000;-1.49
250;2024-12-30;19486.7890625;19622.9296875;19342.509765625;19460.41015625;8384090000;-1.19
251;2024-12-31;19310.7890625;19563.720703125;19283.41015625;19551.359375;8873030000;-0.9
252;2025-01-02;19280.7890625;19517.869140625;19117.58984375;19403.900390625;8737550000;-0.16
253;2025-01-03;19621.6796875;19638.66015625;19379.5703125;19395.509765625;8214050000;1.77
254;2025-01-06;19864.98046875;20007.94921875;19785.0;19851.990234375;9586840000;1.24
255;2025-01-07;19489.6796875;19940.2109375;19421.01953125;19938.080078125;13371130000;-1.89
256;2025-01-08;19478.880859375;19544.509765625;19308.5390625;19469.369140625;8851720000;-0.06
257;2025-01-10;19161.630859375;19315.109375;19018.75;19312.259765625;8608880000;-1.63
258;2025-01-13;19088.099609375;19099.970703125;18831.91015625;18903.66015625;7830760000;-0.38
259;2025-01-14;19044.390625;19273.140625;18926.599609375;19207.75;7168110000;-0.23
260;2025-01-15;19511.23046875;19548.900390625;19299.3203125;19350.310546875;7260250000;2.45
261;2025-01-16;19338.2890625;19579.849609375;19335.6796875;19573.869140625;7085990000;-0.89
262;2025-01-17;19630.19921875;19709.640625;19543.3203125;19655.55078125;7996360000;1.51
263;2025-01-21;19756.779296875;19789.630859375;19551.169921875;19734.390625;8015780000;0.64
264;2025-01-22;20009.33984375;20068.51953125;19903.05078125;19903.05078125;7219060000;1.28
265;2025-01-23;20053.6796875;20053.6796875;19892.55078125;19906.990234375;6837700000;0.22
266;2025-01-24;19954.30078125;20118.609375;19897.130859375;20087.109375;7708150000;-0.5
267;2025-01-27;19341.830078125;19514.349609375;19204.94921875;19234.0390625;8870200000;-3.07
268;2025-01-28;19733.58984375;19759.4296875;19294.619140625;19418.220703125;7121740000;2.03
269;2025-01-29;19632.3203125;19699.8203125;19479.509765625;19695.6796875;6497710000;-0.51
270;2025-01-30;19681.75;19785.7890625;19483.830078125;19697.529296875;6679500000;0.25
271;2025-01-31;19627.439453125;19969.169921875;19575.2109375;19832.330078125;7947370000;-0.28
272;2025-02-03;19391.9609375;19502.130859375;19141.150390625;19215.380859375;8272460000;-1.2
273;2025-02-04;19654.01953125;19666.439453125;19408.1796875;19422.169921875;6477050000;1.35
274;2025-02-05;19692.330078125;19696.939453125;19498.900390625;19533.05078125;6712220000;0.19
275;2025-02-06;19791.990234375;19793.359375;19654.109375;19725.830078125;6642100000;0.51
276;2025-02-07;19523.400390625;19862.5390625;19489.359375;19774.869140625;7748940000;-1.36
277;2025-02-10;19714.26953125;19772.0390625;19650.7890625;19668.1796875;9535440000;0.98
278;2025-02-11;19643.859375;19731.9296875;19579.76953125;19602.109375;9269380000;-0.36
279;2025-02-12;19649.94921875;19682.509765625;19415.48046875;19436.509765625;7946550000;0.03
280;2025-02-13;19945.640625;19952.169921875;19675.869140625;19696.919921875;8414510000;1.5
281;2025-02-14;20026.76953125;20045.759765625;19932.150390625;19956.8203125;7995720000;0.41
282;2025-02-18;20041.259765625;20110.119140625;19909.740234375;20090.55078125;8683170000;0.07
283;2025-02-19;20056.25;20099.390625;19928.890625;19994.5;8171530000;0.07
284;2025-02-20;19962.359375;20041.150390625;19795.01953125;20029.189453125;7329270000;-0.47
285;2025-02-21;19524.009765625;20016.66015625;19510.91015625;20006.689453125;8461020000;-2.2
286;2025-02-24;19286.9296875;19644.23046875;19275.4609375;19590.849609375;7414760000;-1.21
287;2025-02-25;19026.390625;19256.349609375;18871.51953125;19242.609375;7991440000;-1.35
288;2025-02-26;19075.259765625;19286.01953125;18966.4609375;19109.3203125;7034450000;0.26
289;2025-02-27;18544.419921875;19242.689453125;18535.220703125;19212.359375;7700290000;-2.78
290;2025-02-28;18847.279296875;18861.330078125;18372.990234375;18477.169921875;8247520000;1.63
291;2025-03-03;18350.189453125;18992.30078125;18216.630859375;18923.359375;8170140000;-2.64
292;2025-03-04;18285.16015625;18589.490234375;17956.599609375;18176.4296875;8469180000;-0.35
293;2025-03-05;18552.73046875;18604.470703125;18144.73046875;18312.970703125;7048430000;1.46
294;2025-03-06;18069.259765625;18439.240234375;17980.390625;18204.529296875;7686200000;-2.61
295;2025-03-07;18196.220703125;18243.580078125;17768.58984375;18029.849609375;8135420000;0.7
296;2025-03-10;17468.3203125;17868.080078125;17291.8203125;17840.3203125;8636040000;-4.0
297;2025-03-11;17436.099609375;17687.400390625;17238.240234375;17443.08984375;9177320000;-0.18
298;2025-03-12;17648.44921875;17800.099609375;17436.26953125;17711.41015625;7746430000;1.22
299;2025-03-13;17303.009765625;17621.91015625;17239.439453125;17598.560546875;7147050000;-1.96
